s13,13_Loc,13_length,13_end
R5,1723299,386,1723685
TSP,1723332,354,1723686
D517,1723685,278,1723963
D518,1723963,1859,1725822
R338,1725670,2427,1728097
D519,1725822,1004,1726826
D520,1727173,7886,1735059
D521,1735427,15458,1750885
TSP,1747126,948,1748074
R5,1747709,386,1748095
D522,1750885,2427,1753312
R338,1750885,,1750885
D523,1754101,1368,1755469
D524,1755469,1910,1757379
D525,1757415,5097,1762512
D526,1762512,3496,1766008
D527,1766782,534,1767316
D528,1767316,4468,1771784
TSP,1770220,2967,1773187
D529,1771784,1436,1773220
D530,1773225,1409,1774634
D531,1775073,1414,1776487
D532,1776487,1378,1777865
D533,1778214,1358,1779572
D534,1779605,2998,1782603
D535,1782841,15088,1797929
TSP,1784260,126,1784386
D536,1797992,1158,1799150
IN,1799957,1284,1801241
r354,1801610,45,1801655
537,1801606,15809,1817415
538,1817415,15119,1832534
539,1832534,27419,1859953
540,1859953,2394,1862347
541,1862347,4012,1866359
542,1866876,9087,1875963
543,1875963,26692,1902655
544,1902655,4092,1906747
545,1906747,48505,1955252
546,1955252,1263,1956515
547,1957352,3346,1960698
D548,1960698,2168,1962866
D549,1962866,888,1963754
D550,1963754,484,1964238
D551,1964238,2225,1966463
D552,1966463,6498,1972961
D553,1972961,11570,1984531
D554,1984645,105,1984750
D555,1984751,1055,1985806
D556,1985806,3007,1988813
D557,1989785,1001,1990786
D558,1990872,2458,1993330
D559,1993330,1081,1994411
D560,1994535,3544,1998079
D561,1998079,1670,1999749
D562,1999753,2682,2002435
IN,2000321,1119,2001440
R532,2002443,67,2002510
D563,2002516,2696,2005212
IN,2004371,987,2005358
D564,2005376,257,2005633
D565,2005748,1230,2006978
566,2006978,68043,2075021
567,2075021,27471,2102492
568,2103258,1084,2104342
R1165,2103258,,2103258
569,2104342,1546,2105888
570,2105888,27653,2133541
D571,2133836,1174,2135010
D572,2135631,4152,2139783
R496,2138781,881,2139662
573,2140807,1048,2141855
D574,2141856,1304,2143160
575,2143168,10317,2153485
576,2153485,66,2153551
577,2153551,9740,2163291
578,2163433,6657,2170090
R6,2170552,947,2171499
579,2170552,1927,2172479
580,2172479,15059,2187538
581,2187604,2166,2189770
582,2189770,1657,2191427
583,2191427,2170,2193597
584,2193597,20949,2214546
585,2214546,4021,2218567
586,2218567,341,2218908
587,2219088,2630,2221718
588,2221718,1679,2223397
589,2223397,1551,2224948
590,2225401,9274,2234675
591,2234675,3503,2238178
592,2238178,29476,2267654
593,2268259,4829,2273088
594,2273094,1353,2274447
595,2274447,9615,2284062
596,2284062,6355,2290417
597,2290417,59144,2349561
598,2349562,3215,2352777
599,2352777,1103,2353880
600,2353880,44337,2398217
601,2398217,8169,2406386
602,2406386,1613,2407999
603,2408094,1598,2409692
604,2409692,25569,2435261
605,2435261,8936,2444197
606,2444197,716,2444913
607,2444913,1731,2446644
608,2446645,9061,2455706
609,2455706,2012,2457718
610,2457718,4538,2462256
r353,2462258,45,2462303
611,2462256,49264,2511520
612,2511520,14004,2525524
613,2525524,23923,2549447
D614,2549447,14988,2564435
615,2564435,3116,2567551
616,2568516,4422,2572938
617,2572938,15630,2588568
D618,2589855,1255,2591110
D619,2591110,6803,2597913
IN,2592224,1785,2594009
D620,2597913,27906,2625819
136,2625823,10252,2636075
137,2636075,1716,2637791
138,2637791,9731,2647522
139,2647522,5005,2652527
140,2652529,1674,2654203
141,2654205,22820,2677025
142,2677025,1143,2678168
143,2678168,2638,2680806
144,2680807,8488,2689295
145,2689295,3078,2692373
146,2692373,12475,2704848
147,2704848,19204,2724052
148,2724053,1063,2725116
149,2725116,9444,2734560
150,2735889,5065,2740954
151,2740954,13027,2753981
152,2753981,34902,2788883
153,2788883,10167,2799050
154,2799050,5612,2804662
155,2804662,11787,2816449
156,2816449,49816,2866265
157,2866266,3162,2869428
158,2869429,2057,2871486
159,2871681,6550,2878231
160,2878231,34731,2912962
161,2913049,1342,2914391
162,2914392,3429,2917821
163,2917821,30514,2948335
164,2948335,8064,2956399
165,2956399,15150,2971549
166,2972536,38870,3011406
TSP,3012019,741,3012760
D167,3012024,280,3012304
D168,3012312,508,3012820
TSP,3012873,309,3013182
D169,3012919,303,3013222
D170,3013285,936,3014221
171,3014492,2648,3017140
172,3017140,1158,3018298
173,3018962,15166,3034128
174,3034128,1716,3035844
175,3035844,3725,3039569
176,3039569,58729,3098298
177,3098298,11617,3109915
178,3109915,35524,3145439
179,3145751,1270,3147021
180,3147021,49346,3196367
181,3196367,14049,3210416
182,3210416,11029,3221445
183,3221445,28165,3249610
184,3249610,1161,3250771
185,3250771,8591,3259362
186,3259362,1077,3260439
187,3260439,15613,3276052
188,3276052,28071,3304123
189,3304643,14409,3319052
190,3319704,11024,3330728
191,3331118,8933,3340051
192,3340051,1405,3341456
193,3341457,35604,3377061
D194,3377400,223,3377623
195,3377623,2845,3380468
196,3380468,5469,3385937
197,3386928,29303,3416231
198,3416231,9332,3425563
199,3425563,43674,3469237
200,3469237,17442,3486679
201,3486679,1245,3487924
202,3487925,7042,3494967
203,3494967,5785,3500752
204,3500756,5254,3506010
205,3506010,1053,3507063
206,3507063,5510,3512573
207,3512574,1014,3513588
208,3513589,12281,3525870
209,3526489,6114,3532603
210,3532603,6480,3539083
211,3539676,52127,3591803
212,3591803,44381,3636184
TSP,3629085,1431,3630516
213,3637077,2356,3639433
D214,3639594,1999,3641593
IN,3639818,1944,3641762
D215,3641742,5175,3646917
D216,3646917,1983,3648900
D217,3648900,5819,3654719
D218,3656576,2363,3658939
D219,3658939,2538,3661477
D220,3662156,4304,3666460
D221,3667013,2785,3669798
D222,3670339,4684,3675023
D223,3675061,179,3675240
D224,3675240,9052,3684292
D225,3677235,7024,3684259
D226,3684310,8076,3692386
D227,3692386,5521,3697907
D228,3697907,1209,3699116
D229,3699128,1245,3700373
D230,3700373,5036,3705409
D231,3706124,138,3706262
D232,3706265,1152,3707417
D233,3707822,151,3707973
D234,3707973,4225,3712198
D235,3712256,8944,3721200
IN,3717763,528,3718291
D236,3721200,1292,3722492
D237,3722492,385,3722877
D238,3722877,2735,3725612
D239,3725612,270,3725882
D240,3725882,2007,3727889
D241,3727889,4921,3732810
242,3732810,18962,3751772
r883,3751756,,3751756
D243,3751775,204,3751979
244,3751979,15039,3767018
245,3767018,8994,3776012
246,3776012,18324,3794336
D247,3794336,11459,3805795
TSP,3801203,1716,3802919
R735,3804531,867,3805398
D248,3805795,764,3806559
D249,3806561,2735,3809296
IN,3807991,1014,3809005
TSP,3809181,1431,3810612
D250,3809296,19735,3829031
TSP,3826802,2664,3829466
D251,3829418,100,3829518
D252,3829518,2924,3832442
TSP,3829686,1431,3831117
IN,3831293,1014,3832307
R735,3834618,867,3835485
D253,3835656,1750,3837406
TSP,3837097,1716,3838813
D254,3837406,1360,3838766
D255,3838766,152,3838918
D256,3838918,2125,3841043
D257,3841043,6672,3847715
D258,3847715,4268,3851983
D259,3851983,4631,3856614
D260,3856614,3072,3859686
261,3859686,8634,3868320
262,3868321,2379,3870700
D263,3871570,14624,3886194
TSP,3886259,309,3886568
TSP,3886594,828,3887422
D264,3886947,8384,3895331
D265,3895448,88,3895536
D266,3895536,1020,3896556
267,3896578,12494,3909072
268,3909117,35653,3944770
269,3944770,8251,3953021
270,3953021,24877,3977898
TSP,3960256,1431,3961687
271,3977898,9616,3987514
272,3987515,1179,3988694
273,3988694,12250,4000944
274,4001136,39431,4040567
275,4040567,2415,4042982
276,4042983,3390,4046373
277,4046373,1398,4047771
278,4047772,4398,4052170
D279,4052170,11144,4063314
280,4063314,2089,4065403
D281,4066329,2652,4068981
282,4068981,8016,4076997
D283,4076997,1968,4078965
D284,4078984,1010,4079994
285,4079994,2520,4082514
286,4083000,1424,4084424
287,4084424,11132,4095556
R396,4095541,81,4095622
D288,4095556,1002,4096558
289,4096558,19676,4116234
290,4116236,1128,4117364
291,4117366,20087,4137453
292,4137453,2317,4139770
293,4139770,1350,4141120
294,4141120,35825,4176945
295,4177373,10105,4187478
296,4187478,7754,4195232
297,4195232,12147,4207379
298,4207379,15362,4222741
D299,4222741,12471,4235212
D300,4235212,3465,4238677
D301,4238713,1385,4240098
D302,4243023,680,4243703
D303,4243756,1143,4244899
D304,4245201,1982,4247183
R4,4247240,198,4247438
D305,4247489,1734,4249223
R4,4248974,198,4249172
D306,4249223,1379,4250602
307,4250605,16890,4267495
308,4267495,19364,4286859
309,4286859,13029,4299888
310,4299888,2123,4302011
311,4303056,2620,4305676
312,4305790,12859,4318649
313,4318649,2656,4321305
D314,4321307,1936,4323243
D315,4323243,1169,4324412
D316,4324412,2201,4326613
D317,4326613,1296,4327909
R316,4326613,,4326613
D318,4328991,5948,4334939
319,4334939,3421,4338360
D320,4338397,1146,4339543
D321,4339543,335,4339878
D322,4339878,4752,4344630
D323,4344630,7946,4352576
324,4352576,30641,4383217
D325,4383219,1919,4385138
326,4385138,16227,4401365
327,4401367,1086,4402453
328,4403677,8842,4412519
329,4412519,13745,4426264
330,4426264,1143,4427407
331,4427552,3495,4431047
332,4431049,1200,4432249
333,4432995,9091,4442086
334,4442086,1441,4443527
335,4443931,12183,4456114
D336,4456114,5235,4461349
D337,4461349,6379,4467728
338,4468556,1452,4470008
D339,4470008,3313,4473321
340,4474288,70646,4544934
D341,4546704,1851,4548555
D342,4548584,12540,4561124
D343,4561149,118,4561267
TSP,4561189,309,4561498
TSP,4561611,741,4562352
D344,4562368,3696,4566064
D345,4566912,1059,4567971
D346,4568137,1096,4569233
347,4569233,33870,4603103
348,4603103,6110,4609213
D349,4609213,12167,4621380
D350,4621380,7195,4628575
D351,4629516,10243,4639759
D352,4639759,16480,4656239
D353,4656239,13176,4669415
D354,4669415,7373,4676788
D355,4676788,1860,4678648
D356,4678648,6435,4685083
D357,4685083,18356,4703439
D358,4703439,1875,4705314
D359,4705314,7849,4713163
TSP,4708238,1431,4709669
D360,4713165,1811,4714976
D361,4715685,5539,4721224
D362,4721224,12671,4733895
D363,4733895,10664,4744559
D364,4744559,1299,4745858
D365,4745858,6070,4751928
D366,4751928,5640,4757568
D367,4757568,1956,4759524
D368,4759524,1845,4761369
D369,4761369,16922,4778291
D370,4778291,14993,4793284
D371,4793284,26029,4819313
D372,4819671,10967,4830638
D373,4830729,3377,4834106
D374,4834106,9222,4843328
D375,4844138,2371,4846509
D376,4847211,16336,4863547
D377,4863653,2595,4866248
D378,4866248,3159,4869407
379,4869408,33088,4902496
380,4902496,2909,4905405
381,4905405,16000,4921405
D382,4921408,1630,4923038
383,4923038,8401,4931439
384,4931439,1170,4932609
385,4932609,44629,4977238
386,4977238,2430,4979668
387,4979668,13381,4993049
R456,4993226,60,4993286
D388,4993418,262,4993680
D389,4993680,1161,4994841
D390,4994841,2187,4997028
D391,4997974,22042,5020016
D392,5020016,2938,5022954
D393,5024254,5410,5029664
D394,5029664,161,5029825
D395,5029825,5745,5035570
D396,5035572,1548,5037120
D397,5037120,2537,5039657
D398,5039657,3551,5043208
TSP,5040294,1146,5041440
TSP,5041855,228,5042083
D399,5043324,166,5043490
D400,5043490,5832,5049322
D401,5049322,98,5049420
D402,5049447,1754,5051201
D403,5051201,2737,5053938
R456,5053878,60,5053938
404,5053938,9959,5063897
405,5063897,2610,5066507
406,5066507,36084,5102591
R754,5066507,,5066507
407,5102591,28188,5130779
408,5130779,2058,5132837
D409,5132837,23715,5156552
410,5156552,17151,5173703
411,5174301,24400,5198701
D412,5199209,2141,5201350
D413,5202076,4845,5206921
414,5206921,16138,5223059
415,5223059,10555,5233614
416,5233614,30560,5264174
417,5264667,18414,5283081
418,5283081,8077,5291158
419,5291166,11495,5302661
420,5302661,1367,5304028
421,5304028,18797,5322825
422,5322825,2436,5325261
423,5325261,9075,5334336
424,5335224,3639,5338863
425,5338863,2348,5341211
426,5341211,13698,5354909
427,5355749,1380,5357129
428,5357129,8016,5365145
429,5365145,7098,5372243
430,5372243,10494,5382737
431,5382737,1434,5384171
432,5384171,1275,5385446
433,5385446,52249,5437695
434,5437695,17689,5455384
D435,5455384,1691,5457075
436,5459871,5543,5465414
437,5465414,1393,5466807
438,5466808,14020,5480828
439,5480828,15176,5496004
440,5496022,2416,5498438
441,5498466,3241,5501707
D442,5501888,1652,5503540
TSP,5502054,1431,5503485
443,5504659,2131,5506790
444,5506790,2626,5509416
445,5509416,11438,5520854
D446,5521613,1566,5523179
447,5523179,1751,5524930
448,5524930,15753,5540683
449,5540683,23141,5563824
450,5563824,8099,5571923
451,5571923,7468,5579391
452,5579391,24742,5604133
D453,5604133,1308,5605441
D454,5605441,2041,5607482
D455,5608718,1167,5609885
IN,5609884,1785,5611669
D456,5609885,2963,5612848
D457,5613217,1124,5614341
D458,5614341,5316,5619657
D459,5619657,21815,5641472
D460,5641472,1900,5643372
621,5643372,24864,5668236
622,5669087,22317,5691404
IN,5673340,771,5674111
623,5691404,4868,5696272
R618,5691404,,5691404
IN,5693179,864,5694043
624,5696272,961,5697233
625,5697233,5725,5702958
626,5702958,12398,5715356
627,5715356,2894,5718250
628,5718255,2806,5721061
629,5721242,7191,5728433
630,5728433,10090,5738523
631,5738525,4675,5743200
632,5743200,13271,5756471
633,5757354,5543,5762897
634,5762897,1404,5764301
635,5764301,12499,5776800
636,5776800,59185,5835985
637,5835985,3091,5839076
D638,5839076,773,5839849
D639,5839849,60,5839909
R1033,5839913,,5839913
640,5839909,15486,5855395
641,5855397,2045,5857442
642,5857443,10343,5867786
643,5867786,20395,5888181
644,5888181,1630,5889811
645,5889811,2209,5892020
646,5892020,1776,5893796
647,5894877,29432,5924309
648,5924309,17612,5941921
649,5942494,9517,5952011
650,5952011,57567,6009578
651,6009578,30610,6040188
652,6040188,15582,6055770
653,6055771,1948,6057719
654,6057719,35846,6093565
655,6093640,1580,6095220
656,6095304,32006,6127310
657,6127310,14831,6142141
658,6142141,2220,6144361
659,6144368,2281,6146649
660,6146649,5076,6151725
661,6151725,20421,6172146
662,6172146,9790,6181936
663,6181936,66837,6248773
664,6248773,7798,6256571
D665,6257117,729,6257846
D666,6257846,432,6258278
D667,6258278,2309,6260587
D668,6261465,2216,6263681
D669,6263706,103,6263809
D670,6263809,4621,6268430
D671,6268924,180,6269104
D672,6269105,1574,6270679
673,6270679,11445,6282124
R436,6282069,45,6282114
D679,6282124,11209,6293333
R436,6293312,45,6293357
680,6293333,18152,6311485
681,6311485,9680,6321165
682,6321165,7910,6329075
D683,6329138,878,6330016
TSP,6329140,309,6329449
TSP,6329562,741,6330303
684,6330315,13465,6343780
685,6343780,29244,6373024
686,6373024,2751,6375775
687,6375775,22771,6398546
688,6398546,1917,6400463
689,6402373,9575,6411948
D690,6411948,5661,6417609
691,6417609,1755,6419364
692,6419364,15246,6434610
693,6435522,28598,6464120
D694,6464120,7918,6472038
TSP,6464953,2994,6467947
D695,6472038,1216,6473254
D696,6472068,976,6473044
D697,6473254,1610,6474864
698,6474864,18041,6492905
TSP,6482521,624,6483145
TSP,6483206,1125,6484331
TSP,6484420,909,6485329
TSP,6485331,1680,6487011
699,6492905,3747,6496652
700,6496652,82579,6579231
TSP,6518997,1431,6520428
701,6579473,2561,6582034
702,6582656,24985,6607641
703,6607642,1155,6608797
704,6608798,16294,6625092
705,6625092,1290,6626382
706,6626382,19590,6645972
707,6646464,30350,6676814
708,6676817,1117,6677934
709,6677942,8886,6686828
710,6686828,22180,6709008
TSP,6686902,1431,6688333
711,6709008,25077,6734085
712,6734085,10696,6744781
713,6744781,16800,6761581
714,6762392,15532,6777924
715,6777924,2025,6779949
716,6779949,1192,6781141
717,6782329,2467,6784796
D718,6784796,5905,6790701
TSP,6790767,309,6791076
TSP,6791102,828,6791930
D719,6791129,326,6791455
720,6791943,4392,6796335
721,6796845,14075,6810920
722,6810920,3918,6814838
