s8,8_Loc,8_length,8_end
TSP,2251826,999,2252825
D732,2258829,413,2259242
D964,2260971,1301,2262272
D1027,2262354,1731,2264085
D816,2264404,2209,2266613
D911,2267156,1927,2269083
D757,2269083,5626,2274709
204,2275024,5262,2280286
205,2280286,1053,2281339
206,2281339,5514,2286853
207,2286854,1017,2287871
208,2287872,12280,2300152
209,2300771,6120,2306891
210,2306891,6474,2313365
211,2313958,52093,2366051
212,2366051,42724,2408775
213,2409668,2356,2412024
D214,2412185,1991,2414176
D930,2414350,2466,2416816
D856,2416816,2952,2419768
D867,2419783,1109,2420892
D727,2421006,12018,2433024
D825,2433529,5099,2438628
D924,2438632,1624,2440256
D936,2440256,2384,2442640
D220,2442640,71,2442711
D221,2443291,2770,2446061
D222,2446602,4690,2451292
D223,2451330,179,2451509
D224,2451509,9086,2460595
D225,2453515,7033,2460548
D756,2460595,6207,2466802
D836,2466802,1624,2468426
D227,2468427,5531,2473958
D228,2473958,176,2474134
D229,2474174,1245,2475419
D230,2475419,5058,2480477
D996,2481190,1017,2482207
D231,2482209,116,2482325
D232,2482328,1122,2483450
D896,2483450,1440,2484890
D258,2485362,1422,2486784
D909,2486784,1497,2488281
D233,2488359,172,2488531
D234,2488531,4262,2492793
D235,2492793,13215,2506008
D236,2506008,1313,2507321
D237,2507321,405,2507726
D238,2507726,1630,2509356
D942,2509356,49,2509405
D904,2509448,770,2510218
D239,2510218,1073,2511291
D240,2511291,2007,2513298
D241,2513298,4923,2518221
242,2518221,18975,2537196
R883,2537180,37,2537217
D243,2537199,1779,2538978
244,2538978,14300,2553278
245,2553278,9296,2562574
246,2562574,18307,2580881
261,2580881,8637,2589518
262,2589519,2379,2591898
D847,2606674,2915,2609589
D479,2610350,180,2610530
267,2610531,10256,2620787
268,2620832,32439,2653271
269,2653271,8251,2661522
270,2661522,13328,2674850
271,2676700,9617,2686317
272,2686318,1179,2687497
273,2687497,12250,2699747
274,2699939,39438,2739377
275,2739377,2415,2741792
276,2741793,3390,2745183
277,2745183,1398,2746581
278,2746582,4398,2750980
D279,2750980,11144,2762124
280,2762124,2086,2764210
D281,2765136,2652,2767788
282,2767788,7612,2775400
D284,2776021,1009,2777030
285,2777030,2520,2779550
286,2780035,1423,2781458
287,2781458,11132,2792590
R396,2792575,81,2792656
D288,2792590,1003,2793593
289,2793593,19669,2813262
290,2813264,1128,2814392
291,2814394,20097,2834491
D453,2834917,1279,2836196
D454,2837483,36,2837519
D455,2838527,1173,2839700
TSP,2839699,1782,2841481
D456,2839700,33,2839733
D457,2843166,673,2843839
D619,2843839,51,2843890
D458,2845884,1433,2847317
D459,2861524,2988,2864512
D135,2864515,7610,2872125
D460,2872125,906,2873031
292,2873568,2353,2875921
293,2875921,1350,2877271
294,2877271,35826,2913097
295,2913525,10100,2923625
296,2923625,7754,2931379
297,2931379,12128,2943507
298,2943507,15362,2958869
D299,2958869,12472,2971341
D300,2971341,3429,2974770
D302,2975564,681,2976245
D667,2977527,2309,2979836
R4,2979834,198,2980032
D665,2980268,729,2980997
307,2981594,16888,2998482
308,2998482,18672,3017154
309,3017154,13029,3030183
310,3030183,2095,3032278
D167,3032843,280,3033123
D741,3034089,9602,3043691
D345,3044011,1059,3045070
311,3046318,2623,3048941
312,3049056,12864,3061920
313,3061920,2656,3064576
D314,3064578,1935,3066513
D315,3066513,1169,3067682
D316,3067682,1775,3069457
D318,3069457,1108,3070565
D322,3070565,9206,3079771
R316,3070565,,3070565
D830,3079884,1525,3081409
R316,3079884,,3079884
D317,3081409,3936,3085345
319,3086309,4733,3091042
D749,3091043,5877,3096920
324,3096920,30660,3127580
D819,3127582,1994,3129576
326,3129576,16228,3145804
327,3145806,1086,3146892
328,3148116,8842,3156958
329,3156958,13756,3170714
330,3170714,1143,3171857
D728,3171859,6572,3178431
331,3178442,3495,3181937
332,3181939,1200,3183139
333,3183905,8973,3192878
334,3192878,1310,3194188
335,3194563,12181,3206744
D336,3206744,5236,3211980
D337,3211980,6379,3218359
338,3219187,1452,3220639
D339,3220639,6186,3226825
340,3227792,70770,3298562
D341,3300333,1851,3302184
D892,3302728,2027,3304755
D882,3304755,4468,3309223
D852,3311712,1276,3312988
D873,3313306,2835,3316141
D346,3316141,4444,3320585
D781,3320585,8575,3329160
R375,3321607,2089,3323696
D890,3329181,622,3329803
D984,3330746,1048,3331794
D981,3332080,486,3332566
D733,3332576,10776,3343352
R375,3333577,2089,3335666
D874,3343881,364,3344245
D794,3344245,3820,3348065
D723,3348067,29101,3377168
D752,3377168,2190,3379358
D724,3379358,18959,3398317
D725,3398317,9135,3407452
D782,3408150,1137,3409287
D780,3409287,1352,3410639
D812,3410639,1330,3411969
D773,3411985,1865,3413850
D800,3413850,1501,3415351
347,3415365,56431,3471796
348,3471796,6110,3477906
D349,3477906,12469,3490375
D350,3490375,7192,3497567
D351,3498508,10244,3508752
D352,3508752,16474,3525226
D353,3525226,15351,3540577
D354,3540577,7373,3547950
D355,3547950,1845,3549795
D356,3549795,6435,3556230
D357,3556230,18362,3574592
D358,3574592,1875,3576467
D359,3576467,6177,3582644
D360,3582646,1183,3583829
D361,3583829,5626,3589455
D362,3589455,12670,3602125
D363,3602125,10664,3612789
D364,3612789,1299,3614088
D365,3614088,6070,3620158
D366,3620158,5650,3625808
D367,3625808,1956,3627764
D368,3627764,1845,3629609
D369,3629609,16914,3646523
D370,3646523,14992,3661515
D371,3661515,26016,3687531
D372,3687889,10965,3698854
D373,3698945,3377,3702322
D374,3702322,9222,3711544
D375,3712354,2371,3714725
D376,3715427,16601,3732028
D377,3732037,2592,3734629
D378,3734629,3171,3737800
379,3737801,35819,3773620
380,3773620,2909,3776529
381,3776529,15988,3792517
383,3792639,8413,3801052
384,3801052,1170,3802222
385,3802222,44651,3846873
386,3846873,2430,3849303
387,3849303,13395,3862698
R456,3862875,60,3862935
404,3862935,9962,3872897
405,3872897,2610,3875507
406,3875507,36084,3911591
R754,3875507,,3875507
407,3911591,28069,3939660
408,3939660,2059,3941719
D409,3941719,23706,3965425
410,3965425,17181,3982606
411,3983204,24675,4007879
414,4007879,15408,4023287
415,4023287,10555,4033842
416,4033842,30561,4064403
417,4064896,18417,4083313
418,4083313,8077,4091390
419,4091398,11516,4102914
420,4102914,1367,4104281
421,4104281,18795,4123076
422,4123076,2436,4125512
423,4125512,9075,4134587
424,4135475,3663,4139138
425,4139138,2348,4141486
426,4141486,13695,4155181
427,4156021,1380,4157401
428,4157401,8013,4165414
429,4165414,7229,4172643
430,4172643,10493,4183136
431,4183136,1434,4184570
432,4184570,1275,4185845
433,4185845,52911,4238756
434,4238756,17688,4256444
D435,4256444,1690,4258134
436,4260926,5544,4266470
437,4266470,1393,4267863
438,4267864,13996,4281860
439,4281860,15183,4297043
440,4297061,2408,4299469
441,4299491,3241,4302732
D865,4302734,1621,4304355
443,4305427,2131,4307558
444,4307558,2624,4310182
445,4310182,11437,4321619
D446,4322378,1566,4323944
447,4323944,1751,4325695
448,4325695,15729,4341424
449,4341424,23146,4364570
450,4364570,8098,4372668
451,4372668,7470,4380138
452,4380138,24332,4404470
461,4404470,2352,4406822
462,4406822,1432,4408254
463,4408254,13937,4422191
464,4422191,14116,4436307
465,4436307,4566,4440873
466,4440873,6726,4447599
467,4447599,5276,4452875
468,4453682,2705,4456387
D469,4456409,5242,4461651
470,4461651,8955,4470606
D471,4470606,1479,4472085
472,4472085,22702,4494787
473,4494787,15027,4509814
477,4509814,1577,4511391
478,4511883,26317,4538200
D903,4538200,1849,4540049
D480,4541217,1014,4542231
D846,4542423,505,4542928
D858,4542928,1110,4544038
482,4545600,6576,4552176
483,4552176,1335,4553511
484,4553511,11797,4565308
D485,4565308,1269,4566577
486,4566577,2449,4569026
487,4570016,14252,4584268
488,4584268,4139,4588407
489,4588407,1158,4589565
490,4589565,6107,4595672
491,4595672,10964,4606636
D492,4606741,4563,4611304
493,4611304,38054,4649358
494,4649358,21554,4670912
495,4670913,2544,4673457
496,4673458,2036,4675494
497,4675494,20631,4696125
R808,4696183,63,4696246
512,4696182,18774,4714956
513,4714956,3252,4718208
514,4718208,2868,4721076
515,4721076,2376,4723452
r354,4723739,45,4723784
D731,4723739,7397,4731136
R1148,4731136,174,4731310
D976,4731136,77,4731213
D751,4731213,2519,4733732
D920,4733732,813,4734545
D736,4734545,5263,4739808
D760,4739808,2530,4742338
D755,4742734,2828,4745562
D740,4745676,4440,4750116
D953,4750130,1286,4751416
R1000,4751436,186,4751622
D726,4752318,12816,4765134
D518,4765227,5798,4771025
R338,4770872,312,4771184
D519,4771025,159,4771184
D949,4771184,1071,4772255
D859,4773149,3905,4777054
D521,4777325,2837,4780162
D522,4780162,2427,4782589
R790,4780162,,4780162
D523,4784118,1368,4785486
D524,4785486,1913,4787399
D525,4787435,5097,4792532
D526,4792532,3496,4796028
D530,4796802,1410,4798212
D872,4801156,160,4801316
D527,4801316,1055,4802371
D528,4802371,1719,4804090
D529,4804090,1436,4805526
D531,4805970,1413,4807383
D532,4807383,1378,4808761
D533,4809104,1358,4810462
D534,4810478,1242,4811720
D536,4811994,1157,4813151
R5,4813580,395,4813975
r354,4816849,45,4816894
537,4816845,15814,4832659
538,4832659,15116,4847775
539,4847775,26872,4874647
540,4874647,2390,4877037
541,4877037,4011,4881048
542,4881566,9055,4890621
543,4890621,26692,4917313
544,4917313,4080,4921393
545,4921393,48500,4969893
546,4969893,1263,4971156
547,4971993,3254,4975247
R532,4975223,67,4975290
D683,4975658,615,4976273
D958,4976273,71,4976344
D565,4976603,1200,4977803
566,4977803,67498,5045301
567,5045301,27485,5072786
568,5073552,1084,5074636
R1165,5073552,,5073552
569,5074636,1546,5076182
570,5076182,27693,5103875
D817,5104170,1172,5105342
D739,5105950,4173,5110123
573,5111108,2338,5113446
D822,5113446,1125,5114571
575,5114579,10313,5124892
576,5124892,66,5124958
577,5124958,9740,5134698
578,5134840,6659,5141499
R6,5141961,947,5142908
579,5141961,1927,5143888
580,5143888,15060,5158948
581,5159014,2166,5161180
582,5161180,1657,5162837
583,5162837,2173,5165010
584,5165010,20956,5185966
585,5185966,4021,5189987
586,5189987,341,5190328
587,5190508,2630,5193138
588,5193138,1679,5194817
589,5194817,1551,5196368
590,5196821,9287,5206108
591,5206108,3503,5209611
592,5209611,29476,5239087
593,5239692,4828,5244520
594,5244526,1353,5245879
595,5245879,9615,5255494
596,5255494,6353,5261847
597,5261847,59138,5320985
D849,5321296,2927,5324223
R736,5326132,625,5326757
D758,5326884,4859,5331743
D854,5331750,46,5331796
D772,5331797,1699,5333496
D748,5333627,49,5333676
D797,5349700,2808,5352508
D820,5352534,3879,5356413
D753,5365423,6324,5371747
D907,5371850,1319,5373169
598,5374332,3214,5377546
599,5377546,1103,5378649
600,5378649,44347,5422996
601,5422996,8169,5431165
602,5431165,1613,5432778
603,5432873,1598,5434471
604,5434471,25472,5459943
605,5459943,8936,5468879
606,5468879,1453,5470332
607,5470332,1794,5472126
608,5472127,9058,5481185
609,5481185,2011,5483196
610,5483196,4428,5487624
R353,5487626,45,5487671
611,5487624,49255,5536879
612,5536879,14004,5550883
613,5550883,22497,5573380
D614,5573380,17415,5590795
615,5590795,3116,5593911
616,5594876,4422,5599298
617,5599298,13943,5613241
621,5613241,24877,5638118
622,5638969,3601,5642570
623,5642570,270,5642840
R618,5642570,,5642570
D564,5642842,2707,5645549
IN,5643360,1002,5644362
D798,5645726,2004,5647730
D777,5647730,2410,5650140
D878,5650878,516,5651394
D764,5656217,118,5656335
R618,5656217,,5656217
624,5656335,980,5657315
625,5657315,5725,5663040
626,5663040,12393,5675433
627,5675433,2894,5678327
628,5678332,2806,5681138
629,5681320,7191,5688511
630,5688511,10089,5698600
631,5698602,4675,5703277
632,5703277,13905,5717182
633,5718065,5543,5723608
634,5723608,1404,5725012
635,5725012,12502,5737514
636,5737514,59453,5796967
637,5796967,3091,5800058
D638,5800058,773,5800831
D639,5800831,60,5800891
R1033,5800895,,5800895
640,5800891,15486,5816377
641,5816379,2045,5818424
642,5818425,10342,5828767
643,5828767,20387,5849154
644,5849154,1630,5850784
645,5850784,2209,5852993
646,5852993,1776,5854769
647,5855850,28984,5884834
648,5884834,17543,5902377
649,5902950,9517,5912467
650,5912467,55841,5968308
651,5968308,30591,5998899
652,5998899,15581,6014480
653,6014481,1948,6016429
654,6016429,35845,6052274
655,6052349,1580,6053929
656,6054013,31991,6086004
657,6086004,14816,6100820
658,6100820,2220,6103040
659,6103047,2282,6105329
660,6105329,5076,6110405
661,6110405,20460,6130865
662,6130865,9791,6140656
663,6140656,66544,6207200
664,6207200,4589,6211789
673,6211789,11572,6223361
r436,6223174,46,6223220
D761,6225285,400,6225685
D674,6225786,10231,6236017
D675,6236017,4050,6240067
D676,6240539,7604,6248143
D677,6250073,6851,6256924
D678,6257566,1580,6259146
D679,6259146,131,6259277
R436,6259256,46,6259302
680,6259277,18112,6277389
681,6278546,9652,6288198
682,6288198,7912,6296110
684,6296111,13466,6309577
685,6309577,29241,6338818
686,6338818,2751,6341569
687,6341569,22772,6364341
688,6364341,1917,6366258
689,6368144,9576,6377720
D690,6377720,5661,6383381
691,6383381,1759,6385140
692,6385140,15261,6400401
693,6401313,4171,6405484
698,6405484,799,6406283
699,6406283,3747,6410030
700,6410030,81227,6491257
701,6491534,2527,6494061
702,6494682,24987,6519669
703,6519670,1155,6520825
704,6520826,16295,6537121
705,6537121,1290,6538411
706,6538411,19593,6558004
707,6558496,30347,6588843
708,6588846,1117,6589963
709,6589971,8880,6598851
710,6598851,20508,6619359
711,6619359,24970,6644329
712,6644329,10696,6655025
713,6655025,17996,6673021
714,6673835,15537,6689372
715,6689372,2025,6691397
716,6691397,1192,6692589
717,6693778,9607,6703385
720,6703385,2715,6706100
721,6706610,14075,6720685
722,6720685,3919,6724604
