s16,16_Loc,16_length,16_end
D227,1714594,5669,1720263
D228,1720263,271,1720534
D229,1720546,1245,1721791
D230,1721791,4373,1726164
D231,1726677,341,1727018
D232,1727020,1108,1728128
D978,1728128,1499,1729627
D864,1729627,2187,1731814
D236,1731814,8071,1739885
IN,1735154,528,1735682
D237,1739885,385,1740270
D238,1740270,4940,1745210
R1165,1742405,6209,1748614
IN,1743042,1929,1744971
569,1745212,1546,1746758
D222,1751706,4700,1756406
D987,1756406,2471,1758877
D1009,1758877,1260,1760137
D1013,1760139,1248,1761387
D888,1761387,2856,1764243
D224,1764245,10653,1774898
D980,1784680,1498,1786178
D1018,1786178,1015,1787193
D233,1792179,1738,1793917
D234,1795789,4573,1800362
IN,1803967,528,1804495
D942,1807434,2747,1810181
R1165,1809590,6209,1815799
IN,1810228,1929,1812157
568,1812418,4461,1816879
D235,1819732,6752,1826484
IN,1823042,528,1823570
567,1827894,12519,1840413
566,1840413,45088,1885501
D565,1885501,1230,1886731
IN,1886842,936,1887778
D563,1886937,2696,1889633
D562,1889714,2682,1892396
IN,1890709,1119,1891828
D561,1892400,1778,1894178
D560,1894178,2608,1896786
TSP,1894800,837,1895637
D559,1896910,1081,1897991
D558,1897991,2433,1900424
D557,1900510,480,1900990
D556,1901630,3007,1904637
D555,1904637,1055,1905692
D554,1905693,105,1905798
D553,1905912,11571,1917483
D552,1917483,6497,1923980
D551,1923980,2225,1926205
D549,1927218,242,1927460
D548,1927460,2169,1929629
547,1929629,3346,1932975
546,1933810,1263,1935073
545,1935073,47950,1983023
544,1983023,5973,1988996
543,2002780,26665,2029445
542,2031306,9023,2040329
541,2040846,4013,2044859
540,2044859,3280,2048139
539,2051018,27420,2078438
538,2078438,14476,2092914
D254,2092914,2032,2094946
TSP,2092937,705,2093642
IN,2093688,1305,2094993
D255,2094946,152,2095098
D929,2095098,182,2095280
D258,2095280,4443,2099723
D251,2099723,3290,2103013
TSP,2101478,705,2102183
D252,2103013,1251,2104264
IN,2103115,1014,2104129
D248,2104283,598,2104881
R735,2106139,867,2107006
D253,2107177,6657,2113834
TSP,2108602,1524,2110126
TSP,2110248,1545,2111793
TSP,2113067,705,2113772
537,2118590,15813,2134403
r354,2134358,45,2134403
D536,2136852,1160,2138012
D897,2138901,881,2139782
D970,2139782,1190,2140972
D534,2141001,2247,2143248
D533,2143251,1358,2144609
D532,2145129,1378,2146507
D530,2148355,1411,2149766
D531,2150016,1414,2151430
R1012,2151262,218,2151480
D526,2154054,3496,2157550
D525,2157550,5097,2162647
D524,2162683,225,2162908
D523,2162908,1337,2164245
R790,2162908,,2162908
D522,2166351,2427,2168778
D521,2168778,2785,2171563
D519,2171594,1004,2172598
R338,2171594,2405,2173999
D520,2172945,899,2173844
D518,2173844,1859,2175703
TSP,2175702,354,2176056
D265,2175703,280,2175983
R5,2175703,386,2176089
D516,2175998,2831,2178829
515,2178849,2491,2181340
514,2181340,2883,2184223
513,2184223,3252,2187475
512,2187475,18680,2206155
R808,2206091,63,2206154
497,2206212,20634,2226846
496,2228017,2006,2230023
495,2230025,2544,2232569
494,2232570,21564,2254134
493,2255204,38003,2293207
D492,2293207,4565,2297772
491,2297877,10962,2308839
490,2311000,6044,2317044
489,2317048,1158,2318206
488,2318206,4141,2322347
487,2322347,14195,2336542
486,2337532,2112,2339644
D485,2339646,1269,2340915
484,2340915,10486,2351401
483,2351404,1335,2352739
482,2352739,6411,2359150
478,2359516,27039,2386555
TSP,2359636,534,2360170
477,2387057,1577,2388634
473,2388634,15028,2403662
472,2403662,22715,2426377
D471,2426377,1479,2427856
470,2427856,8956,2436812
D469,2436812,5243,2442055
468,2442077,2021,2444098
467,2444906,5093,2449999
466,2449999,4729,2454728
465,2454728,4573,2459301
464,2459301,14117,2473418
463,2474738,12724,2487462
462,2487514,1116,2488630
461,2488630,2353,2490983
452,2490983,24265,2515248
451,2515248,7450,2522698
450,2524106,8333,2532439
449,2532439,23143,2555582
448,2555582,15737,2571319
447,2572783,930,2573713
D446,2573713,1566,2575279
445,2576041,8197,2584238
444,2584238,2630,2586868
443,2586868,2131,2588999
D770,2590117,7816,2597933
D912,2597933,1496,2599429
D442,2599436,166,2599602
D771,2599602,1901,2601503
441,2601692,3166,2604858
440,2604880,2403,2607283
439,2607284,15066,2622350
438,2622350,12970,2635320
437,2635320,1393,2636713
436,2636714,5541,2642255
D435,2645051,1690,2646741
434,2646741,17642,2664383
433,2664383,48349,2712732
432,2715590,1214,2716804
431,2716804,1434,2718238
430,2718238,10498,2728736
429,2728736,6689,2735425
428,2735425,8020,2743445
427,2743445,1380,2744825
426,2745665,13736,2759401
425,2759401,2399,2761800
424,2763042,3575,2766617
423,2767505,9075,2776580
422,2776580,2436,2779016
421,2779016,18798,2797814
420,2797814,1367,2799181
419,2799181,11479,2810660
418,2810668,8079,2818747
417,2830714,18416,2849130
416,2849624,30487,2880111
415,2881358,10517,2891875
D412,2891875,2043,2893918
D690,2892873,920,2893793
414,2893918,16074,2909992
D413,2909994,4845,2914839
411,2924796,24210,2949006
410,2949604,17081,2966685
D409,2969396,23627,2993023
408,2993025,2059,2995084
407,2995084,28068,3023152
R754,2995084,,2995084
406,3023152,36084,3059236
405,3059236,2610,3061846
404,3061847,9964,3071811
r456,3071811,60,3071871
387,3072048,13389,3085437
386,3085438,2433,3087871
385,3087871,44655,3132526
384,3132529,1170,3133699
383,3133699,8401,3142100
D382,3142100,1630,3143730
381,3143733,15999,3159732
380,3159733,2863,3162596
379,3170481,33077,3203558
D378,3244749,3223,3247972
D376,3247994,16333,3264327
D375,3265028,2371,3267399
D374,3268209,9267,3277476
D373,3277476,3376,3280852
D372,3280943,6452,3287395
D371,3287395,25870,3313265
D395,3313265,1330,3314595
D388,3315268,707,3315975
D498,3315975,114,3316089
D370,3316089,14090,3330179
D369,3331379,16738,3348117
D368,3349606,1777,3351383
D367,3351383,1956,3353339
D366,3353339,5580,3358919
D365,3358919,6070,3364989
D364,3364990,1299,3366289
D363,3366289,10664,3376953
D362,3376953,12674,3389627
D361,3389627,5498,3395125
D360,3397767,1183,3398950
D359,3398953,6831,3405784
D358,3405784,1875,3407659
D357,3407659,16579,3424238
D356,3425867,6371,3432238
D355,3432248,1860,3434108
D354,3434108,7373,3441481
D353,3441481,13154,3454635
D352,3456685,15702,3472387
D351,3475004,10226,3485230
D350,3486172,6627,3492799
D349,3492799,11127,3503926
348,3503926,6110,3510036
347,3510036,55307,3565343
D773,3565428,449,3565877
D780,3565947,761,3566708
D782,3566708,1137,3567845
D725,3568131,9073,3577204
D724,3577204,17004,3594208
D752,3594211,2303,3596514
D723,3598701,26133,3624834
D794,3624836,763,3625599
D346,3625599,4388,3629987
D341,3630016,1851,3631867
340,3633635,66710,3700345
D339,3701313,3314,3704627
338,3704627,1452,3706079
D337,3706892,6349,3713241
D336,3713241,2156,3715397
335,3721744,10446,3732190
334,3732785,1032,3733817
333,3733818,8660,3742478
329,3744667,13715,3758382
332,3759321,1200,3760521
331,3760523,3335,3763858
330,3764007,1143,3765150
328,3765150,8776,3773926
327,3775150,1086,3776236
326,3776238,14918,3791156
D325,3791156,1919,3793075
324,3793077,30644,3823721
D323,3823721,7955,3831676
D322,3831676,4752,3836428
D321,3836428,335,3836763
D320,3836763,1146,3837909
319,3837946,3421,3841367
D318,3841367,5948,3847315
R316,3841367,,3841367
D317,3848397,1296,3849693
D316,3849693,2201,3851894
D315,3851894,1169,3853063
D314,3853063,1936,3854999
313,3855001,2645,3857646
312,3881876,12933,3894809
311,3894924,2387,3897311
310,3901012,2144,3903156
309,3903156,13029,3916185
308,3916185,18539,3934724
307,3935867,16825,3952692
D306,3952695,1183,3953878
R4,3954126,196,3954322
298,3968115,13239,3981354
297,3981354,12148,3993502
296,3993502,7748,4001250
295,4002713,9991,4012704
294,4013136,35533,4048669
293,4048669,1350,4050019
292,4050019,2276,4052295
291,4052295,20042,4072337
290,4072339,1128,4073467
289,4073469,19175,4092644
D288,4092644,1018,4093662
R396,4093584,81,4093665
D281,4093666,2652,4096318
287,4096417,11135,4107552
286,4107552,1425,4108977
285,4109464,2520,4111984
D284,4111984,1009,4112993
D283,4113012,1970,4114982
282,4114982,8016,4122998
280,4126579,2090,4128669
D279,4128669,11196,4139865
278,4139865,4446,4144311
277,4144312,1398,4145710
276,4145711,3388,4149099
275,4149099,2415,4151514
274,4151515,39416,4190931
273,4191123,12241,4203364
272,4203364,1167,4204531
271,4204532,9617,4214149
270,4214149,12979,4227128
269,4230424,7229,4237653
268,4237653,33804,4271457
267,4271457,8099,4279556
262,4280408,2379,4282787
261,4282788,8639,4291427
246,4291427,18329,4309756
245,4309756,7046,4316802
244,4316802,10964,4327766
242,4327766,18968,4346734
D241,4346734,4780,4351514
213,4351674,2359,4354033
212,4354930,42646,4397576
211,4398759,48524,4447283
210,4447877,6633,4454510
209,4454510,6112,4460622
208,4461241,12282,4473523
207,4473524,1014,4474538
206,4474539,5514,4480053
205,4480053,1053,4481106
204,4481106,5262,4486368
203,4486368,5781,4492149
202,4492149,7062,4499211
201,4499212,1245,4500457
200,4500458,17116,4517574
199,4518944,43551,4562495
198,4563666,9269,4572935
197,4572935,29249,4602184
196,4603178,5469,4608647
195,4608668,2845,4611513
D194,4611515,224,4611739
193,4612077,33900,4645977
192,4645977,1405,4647382
191,4647383,8543,4655926
190,4656320,11031,4667351
189,4668039,14277,4682316
188,4682836,27316,4710152
187,4710153,14583,4724736
186,4724736,1077,4725813
185,4725813,8465,4734278
184,4734278,1161,4735439
183,4735540,27282,4762822
182,4764239,10917,4775156
181,4776457,13968,4790425
180,4790425,26662,4817087
179,4817087,1270,4818357
178,4818669,35500,4854169
177,4860350,10740,4871090
176,4874384,56665,4931049
175,4932211,3675,4935886
174,4935888,1716,4937604
173,4937604,15168,4952772
172,4953436,1158,4954594
171,4954594,2441,4957035
166,4957035,37025,4994060
165,4995051,14690,5009741
164,5011662,7991,5019653
163,5019653,30405,5050058
162,5050058,3429,5053487
161,5053489,1327,5054816
160,5054904,26479,5081383
159,5082756,6499,5089255
158,5089450,2041,5091491
157,5091492,3162,5094654
156,5094661,48340,5143001
155,5144333,11725,5156058
154,5159503,4999,5164502
153,5164502,10213,5174715
152,5174715,34907,5209622
151,5209622,13031,5222653
150,5222653,5064,5227717
149,5229046,9458,5238504
148,5238510,1063,5239573
147,5239573,19209,5258782
146,5258782,12466,5271248
145,5271248,3078,5274326
144,5274326,8493,5282819
143,5284742,2638,5287380
142,5287381,1143,5288524
141,5290052,23347,5313399
140,5313401,1674,5315075
139,5315077,5006,5320083
138,5320083,9750,5329833
137,5329833,1716,5331549
136,5331549,10252,5341801
130,5341801,19402,5361203
D453,5361203,1980,5363183
D455,5363527,1167,5364694
TSP,5363527,1167,5364694
D456,5364694,2963,5367657
D457,5368026,1124,5369150
D458,5369150,4451,5373601
D459,5373602,14661,5388263
D460,5390350,5686,5396036
129,5396036,20352,5416388
128,5416389,55951,5472340
R846,5472322,94,5472416
127,5472665,1535,5474200
126,5474200,10491,5484691
125,5484691,6054,5490745
124,5490745,12832,5503577
123,5504062,2147,5506209
122,5506209,8463,5514672
D121,5514675,2303,5516978
120,5517088,17036,5534124
119,5536205,26503,5562708
118,5562708,4163,5566871
117,5566871,3311,5570182
116,5571846,46541,5618387
115,5618387,1351,5619738
114,5620319,7197,5627516
111,5627517,382,5627899
112,5627899,2073,5629972
113,5629972,61,5630033
110,5630034,10514,5640548
109,5640548,2388,5642936
108,5642936,17614,5660550
107,5660876,7019,5667895
106,5667897,1144,5669041
105,5669042,13636,5682678
104,5683309,1677,5684986
103,5688829,9003,5697832
102,5697890,1585,5699475
101,5699475,13267,5712742
100,5712742,20272,5733014
99,5733014,14767,5747781
D98,5747781,1604,5749385
97,5749887,2557,5752444
96,5752444,3679,5756123
95,5756872,14350,5771222
D94,5772191,1997,5774188
93,5774188,4765,5778953
92,5778953,15096,5794049
D91,5799524,16796,5816320
D90,5816322,1241,5817563
D89,5817612,19835,5837447
D88,5837447,6080,5843527
D87,5843527,4313,5847840
D86,5847840,8193,5856033
D85,5856033,1911,5857944
D84,5857946,4718,5862664
D83,5862664,2539,5865203
D82,5865203,2126,5867329
81,5867329,4553,5871882
80,5872558,2277,5874835
79,5874835,4362,5879197
78,5880979,1588,5882567
77,5882568,1056,5883624
76,5883625,2503,5886128
D135,5888579,7627,5896206
D885,5896426,3894,5900320
D133,5900320,11130,5911450
75,5912740,9557,5922297
D377,5923719,1459,5925178
73,5925180,1477,5926657
72,5926684,1245,5927929
71,5927929,6320,5934249
70,5934249,5373,5939622
69,5946513,6349,5952862
68,5952862,7780,5960642
67,5960642,1002,5961644
66,5961644,6507,5968151
65,5968482,7269,5975751
64,5977331,17467,5994798
60,5996116,18604,6014720
59,6014720,3211,6017931
D58,6018247,1981,6020228
D57,6020486,1903,6022389
56,6022389,49379,6071768
55,6071768,11130,6082898
54,6083670,14209,6097879
53,6098848,14654,6113502
52,6113502,1839,6115341
51,6115341,9209,6124550
50,6129086,20810,6149896
49,6155015,14124,6169139
48,6169709,33738,6203447
47,6203447,38406,6241853
46,6241870,7431,6249301
45,6249301,31774,6281075
44,6281075,19837,6300912
43,6301259,21953,6323212
42,6323212,2280,6325492
41,6325492,3245,6328737
40,6330221,7564,6337785
39,6339905,8103,6348008
673,6348012,11340,6359352
R436,6359305,45,6359350
R436,6361207,45,6361252
680,6361228,18107,6379335
681,6379335,9171,6388506
682,6388506,7593,6396099
684,6396099,13347,6409446
685,6412129,28635,6440764
686,6440764,2751,6443515
687,6443515,22773,6466288
688,6466288,1917,6468205
689,6469889,9495,6479384
D762,6484407,964,6485371
691,6488629,1756,6490385
692,6490385,15247,6505632
693,6506547,3769,6510316
698,6510316,799,6511115
699,6511115,3992,6515107
700,6515107,79132,6594239
701,6594481,83,6594564
702,6594564,22790,6617354
703,6617355,1155,6618510
704,6618511,16285,6634796
705,6634796,1290,6636086
706,6636086,18857,6654943
707,6655435,29325,6684760
709,6685888,8597,6694485
708,6694485,1117,6695602
710,6695602,18129,6713731
711,6713731,24717,6738448
712,6739794,10674,6750468
713,6750468,16803,6767271
714,6768129,14799,6782928
715,6782928,2025,6784953
716,6784953,1192,6786145
717,6787329,2467,6789796
720,6789797,2720,6792517
721,6793054,14072,6807126
722,6807126,3918,6811044
D977,6812765,1640,6814405
D476,6816054,801,6816855
