s17,17_Loc,17_length,17_end
242,2322833,19995,2342828
r883,2342812,,2342812
D243,2342831,205,2343036
244,2343036,15010,2358046
245,2358046,9296,2367342
246,2367342,18310,2385652
261,2385652,8637,2394289
262,2394290,2379,2396669
IN,2397662,408,2398070
D744,2406959,968,2407927
D266,2408069,1021,2409090
TSP,2408123,264,2408387
TSP,2408419,844,2409263
D265,2409090,88,2409178
D729,2409293,49,2409342
267,2409784,10306,2420090
268,2420135,32442,2452577
269,2452577,8250,2460827
270,2460827,13325,2474152
271,2474152,9617,2483769
272,2483770,1179,2484949
273,2484949,12249,2497198
D814,2497252,1502,2498754
274,2498754,39436,2538190
275,2538190,2415,2540605
276,2540606,3390,2543996
277,2543996,1398,2545394
278,2545395,4397,2549792
D279,2549792,11144,2560936
280,2560936,2086,2563022
D281,2563948,2652,2566600
282,2566600,7612,2574212
D284,2574834,1010,2575844
285,2575844,2520,2578364
286,2578849,1423,2580272
287,2580272,11130,2591402
R396,2591387,81,2591468
D288,2591402,1004,2592406
289,2592406,17265,2609671
290,2609673,1128,2610801
291,2610803,20094,2630897
292,2630897,2353,2633250
293,2633250,1350,2634600
294,2634600,35826,2670426
295,2670854,10101,2680955
296,2680955,8620,2689575
297,2689575,12971,2702546
298,2702546,13280,2715826
D304,2718522,1982,2720504
R4,2720561,198,2720759
D855,2720810,199,2721009
307,2722321,16888,2739209
308,2739209,19339,2758548
309,2758548,13029,2771577
310,2771577,2125,2773702
D741,2774260,9679,2783939
311,2785327,2508,2787835
312,2787950,12864,2800814
313,2800814,2656,2803470
D314,2803472,1935,2805407
D315,2805407,1169,2806576
D316,2806576,2201,2808777
D317,2808777,1296,2810073
R316,2808777,,2808777
D318,2811155,5948,2817103
319,2817103,3421,2820524
D320,2820561,1146,2821707
D321,2821707,335,2822042
D322,2822042,4752,2826794
D323,2826794,7945,2834739
324,2834739,30640,2865379
D819,2865379,1113,2866492
326,2866492,16228,2882720
327,2882722,1086,2883808
328,2885032,8842,2893874
329,2893874,13756,2907630
330,2907630,1143,2908773
D728,2908775,6572,2915347
331,2915358,3495,2918853
332,2918855,1200,2920055
333,2920799,8577,2929376
334,2929376,1102,2930478
335,2930837,12180,2943017
D336,2943017,5236,2948253
D337,2948253,6379,2954632
338,2955460,1452,2956912
D339,2956912,6186,2963098
340,2964065,70783,3034848
D341,3036618,1852,3038470
D873,3038520,125,3038645
D346,3038645,4453,3043098
D794,3043098,763,3043861
D723,3043863,29072,3072935
D752,3072935,2190,3075125
D724,3075125,18958,3094083
D725,3094083,9134,3103217
D782,3103915,1137,3105052
D780,3105052,1352,3106404
D812,3106404,1329,3107733
D773,3107749,1865,3109614
D800,3109614,1501,3111115
347,3111129,56416,3167545
348,3167545,6110,3173655
D349,3173655,12167,3185822
D350,3185822,7192,3193014
D351,3193955,16950,3210905
D352,3210905,16480,3227385
D353,3227385,13160,3240545
D354,3240545,7373,3247918
D355,3247918,1845,3249763
D356,3249763,6435,3256198
D357,3256198,18353,3274551
D358,3274551,1875,3276426
D359,3276426,6177,3282603
D360,3282605,1811,3284416
D361,3285125,5539,3290664
D362,3290664,12669,3303333
D363,3303333,10664,3313997
D364,3313997,1299,3315296
D365,3315296,6071,3321367
D366,3321367,5650,3327017
D367,3327017,1956,3328973
D368,3328973,1845,3330818
D369,3330818,16918,3347736
D370,3347736,15145,3362881
D371,3362881,26060,3388941
D883,3388941,3978,3392919
D372,3393087,6457,3399544
D373,3399698,3377,3403075
D374,3403075,9222,3412297
D375,3413107,2371,3415478
D376,3416180,16816,3432996
D377,3433062,2595,3435657
D378,3435657,3159,3438816
379,3438817,35081,3473898
380,3473898,2909,3476807
381,3476807,15985,3492792
383,3492914,8401,3501315
384,3501315,1170,3502485
385,3502485,44651,3547136
386,3547136,2430,3549566
387,3549566,13383,3562949
R456,3563126,60,3563186
404,3563186,9962,3573148
405,3573148,2610,3575758
406,3575758,36083,3611841
R754,3575758,,3575758
407,3611841,28321,3640162
408,3640162,2059,3642221
D409,3642221,23715,3665936
410,3665936,17169,3683105
411,3683703,24675,3708378
414,3708378,15406,3723784
415,3723784,10555,3734339
416,3734339,30526,3764865
417,3765358,18414,3783772
418,3783772,8077,3791849
419,3791857,11496,3803353
420,3803353,1367,3804720
421,3804720,18795,3823515
422,3823515,2436,3825951
423,3825951,9075,3835026
424,3835914,3645,3839559
425,3839559,2348,3841907
426,3841907,13695,3855602
427,3856442,1380,3857822
428,3857822,8013,3865835
429,3865835,7098,3872933
430,3872933,10462,3883395
431,3883395,1434,3884829
432,3884829,1275,3886104
433,3886104,52902,3939006
434,3939006,17689,3956695
D435,3956695,1690,3958385
436,3961181,5542,3966723
437,3966723,1393,3968116
438,3968117,14006,3982123
439,3982123,33298,4015421
440,4015439,2416,4017855
441,4017884,3240,4021124
D442,4021305,166,4021471
D771,4021471,1896,4023367
D912,4023371,1508,4024879
D770,4024879,7815,4032694
443,4033812,2131,4035943
444,4035943,2624,4038567
445,4038567,11439,4050006
D446,4050765,1566,4052331
447,4052331,1751,4054082
448,4054082,15710,4069792
449,4069792,23146,4092938
450,4092938,8098,4101036
451,4101036,7488,4108524
452,4108524,24330,4132854
461,4132854,2352,4135206
462,4135206,1432,4136638
463,4136638,13937,4150575
464,4150575,14117,4164692
465,4164692,4572,4169264
466,4169264,6726,4175990
467,4175990,5277,4181267
468,4182074,2703,4184777
470,4184851,10401,4195252
D471,4195252,1479,4196731
472,4196731,23660,4220391
IN,4219485,1017,4220502
D798,4221868,1995,4223863
D777,4223863,2341,4226204
D919,4226223,483,4226706
D933,4226940,958,4227898
473,4230162,15172,4245334
477,4245334,1577,4246911
478,4247403,26306,4273709
D903,4275568,179,4275747
D696,4277672,1217,4278889
D846,4279737,1415,4281152
482,4282722,6576,4289298
483,4289298,1335,4290633
484,4290633,10486,4301119
D485,4301119,1269,4302388
486,4302388,2450,4304838
487,4305828,14261,4320089
488,4320089,4141,4324230
489,4324230,1158,4325388
490,4325388,6107,4331495
491,4331495,10985,4342480
D492,4342585,4563,4347148
493,4347148,38056,4385204
494,4385204,21555,4406759
495,4406760,2544,4409304
496,4409305,2036,4411341
497,4411341,20635,4431976
R808,4432034,63,4432097
512,4432033,18759,4450792
513,4450792,3252,4454044
514,4454044,2868,4456912
,4456912,2376,4459288
,4459575,45,4459620
,4459571,15811,4475382
538,4475382,15090,4490472
539,4490472,27418,4517890
540,4517890,2389,4520279
541,4520279,4011,4524290
542,4524807,9088,4533895
543,4533895,26692,4560587
544,4560587,4080,4564667
545,4564667,48508,4613175
546,4613175,1263,4614438
547,4615275,3255,4618530
R532,4618506,67,4618573
D802,4618645,1761,4620406
D565,4620406,3659,4624065
566,4624065,67480,4691545
567,4691545,27484,4719029
R1165,4719029,3396,4722425
568,4719795,1084,4720879
569,4720879,1561,4722440
D674,4723089,10340,4733429
D675,4734107,3902,4738009
D676,4738993,6968,4745961
D677,4746765,6191,4752956
D678,4753586,157,4753743
D920,4754447,616,4755063
IN,4755903,1203,4757106
D870,4757319,85,4757404
D895,4757404,1012,4758416
IN,4757655,990,4758645
D564,4758663,1172,4759835
D791,4759982,2717,4762699
D878,4764913,241,4765154
570,4767053,27042,4794095
D817,4794390,1172,4795562
D739,4796170,4173,4800343
573,4801328,2338,4803666
D822,4803666,1125,4804791
575,4804799,10313,4815112
576,4815112,66,4815178
577,4815178,9741,4824919
578,4825061,6658,4831719
R6,4832181,947,4833128
579,4832181,1927,4834108
580,4834108,15060,4849168
581,4849234,2166,4851400
582,4851400,1657,4853057
583,4853057,2174,4855231
584,4855231,20955,4876186
585,4876186,4021,4880207
586,4880207,341,4880548
587,4880728,2630,4883358
588,4883358,1679,4885037
589,4885037,1551,4886588
590,4887041,9473,4896514
591,4896514,3503,4900017
592,4900017,29475,4929492
593,4930097,4829,4934926
594,4934932,1353,4936285
595,4936285,9615,4945900
596,4945900,6353,4952253
597,4952253,59140,5011393
598,5011400,3214,5014614
599,5014614,1103,5015717
600,5015717,44348,5060065
601,5060065,8169,5068234
602,5068234,1613,5069847
603,5069942,1598,5071540
604,5071540,25471,5097011
605,5097011,8936,5105947
606,5105947,2155,5108102
607,5108102,1729,5109831
608,5109836,9055,5118891
609,5118891,2011,5120902
610,5120902,4536,5125438
R353,5125440,45,5125485
611,5125438,49264,5174702
612,5174702,14003,5188705
613,5188705,22497,5211202
D614,5211202,17655,5228857
615,5228857,3113,5231970
616,5232935,4422,5237357
617,5237357,13956,5251313
621,5251313,24876,5276189
622,5277040,3601,5280641
623,5280641,214,5280855
R618,5280641,,5280641
624,5280855,970,5281825
625,5281825,5725,5287550
626,5287550,12393,5299943
627,5299943,2894,5302837
628,5302842,2806,5305648
629,5305830,7191,5313021
630,5313021,10089,5323110
631,5323112,4675,5327787
632,5327787,13903,5341690
633,5342573,5544,5348117
634,5348117,1404,5349521
635,5349521,12498,5362019
636,5362019,59391,5421410
637,5421410,3091,5424501
D638,5424501,806,5425307
D1005,5426502,1596,5428098
D971,5428098,1258,5429356
D881,5429574,2687,5432261
IN,5433633,1041,5434674
D639,5434239,516,5434755
R1033,5434759,,5434759
640,5434755,15489,5450244
641,5450246,2045,5452291
642,5452292,10343,5462635
643,5462635,20385,5483020
644,5483020,1630,5484650
645,5484650,2209,5486859
646,5486859,1776,5488635
647,5489716,28652,5518368
648,5518368,17486,5535854
649,5536427,9517,5545944
650,5545944,55842,5601786
651,5601786,30604,5632390
652,5632390,15581,5647971
653,5647972,1948,5649920
654,5649920,38186,5688106
655,5688181,1580,5689761
656,5689845,31992,5721837
657,5721837,14837,5736674
658,5736674,2220,5738894
659,5738901,2282,5741183
660,5741183,5076,5746259
661,5746259,20463,5766722
662,5766722,10675,5777397
663,5777397,66483,5843880
664,5843881,4588,5848469
673,5848469,11411,5859880
R436,5859859,45,5859904
680,5859880,18111,5877991
681,5877991,9723,5887714
682,5887714,7912,5895626
684,5895627,13466,5909093
685,5909093,29242,5938335
686,5938335,2751,5941086
687,5941086,22773,5963859
688,5963859,1917,5965776
689,5967749,9566,5977315
D690,5977315,5661,5982976
691,5982976,1759,5984735
692,5984735,15261,5999996
693,6000908,4180,6005088
698,6005088,799,6005887
699,6005887,3747,6009634
700,6009634,81228,6090862
701,6091139,2527,6093666
702,6094287,24987,6119274
703,6119275,1155,6120430
704,6120431,16285,6136716
705,6136716,1290,6138006
706,6138006,19585,6157591
707,6158083,30350,6188433
708,6188436,1117,6189553
709,6189561,8880,6198441
710,6198441,20507,6218948
711,6218948,24862,6243810
712,6243810,10696,6254506
713,6254506,18014,6272520
714,6273334,15537,6288871
715,6288871,2025,6290896
716,6290896,1192,6292088
717,6293277,2458,6295735
720,6295735,2715,6298450
721,6298960,14074,6313034
722,6313034,3918,6316952
