s19,19_Loc,19_length,19_end
268,2995416,32391,3027807
269,3027807,8250,3036057
270,3036057,13328,3049385
271,3049385,9617,3059002
272,3059003,1179,3060182
273,3060182,12250,3072432
D814,3072486,1502,3073988
274,3073988,39438,3113426
275,3113426,2415,3115841
276,3115842,3390,3119232
277,3119232,1398,3120630
278,3120631,4398,3125029
D279,3125029,11144,3136173
280,3136173,2086,3138259
D281,3139185,2652,3141837
282,3141837,7613,3149450
D284,3150071,1009,3151080
285,3151080,2520,3153600
286,3154085,1423,3155508
287,3155508,11131,3166639
D849,3167174,2936,3170110
D758,3172802,4873,3177675
D854,3177682,1129,3178811
D1027,3178811,655,3179466
D964,3179548,130,3179678
D799,3179814,10319,3190133
D797,3190133,2778,3192911
D820,3192925,3432,3196357
TSP,3193113,558,3193671
D994,3196357,1781,3198138
D1020,3198138,1318,3199456
D924,3199456,1892,3201348
D857,3203305,3578,3206883
TSP,3203906,351,3204257
D907,3207784,2544,3210328
IN,3208945,1206,3210151
R396,3210328,81,3210409
D288,3210328,1017,3211345
289,3211345,19668,3231013
290,3231015,1128,3232143
291,3232145,20093,3252238
292,3252238,2353,3254591
293,3254591,1350,3255941
294,3255941,35752,3291693
D168,3292129,803,3292932
TSP,3292131,828,3292959
TSP,3292985,309,3293294
D169,3293031,327,3293358
295,3293361,10101,3303462
296,3303462,8620,3312082
297,3312082,12973,3325055
298,3325055,15361,3340416
D299,3340416,12481,3352897
D300,3352897,3465,3356362
D982,3361235,1124,3362359
D899,3362359,378,3362737
D303,3363819,1446,3365265
D302,3364586,615,3365201
D1017,3366423,903,3367326
D306,3368497,609,3369106
307,3369109,16889,3385998
308,3385998,18647,3404645
309,3404645,13511,3418156
310,3418156,641,3418797
311,3419873,2473,3422346
312,3422461,12882,3435343
313,3435343,2650,3437993
D743,3437995,9273,3447268
319,3447268,816,3448084
R647,3448766,918,3449684
D783,3449987,6109,3456096
D321,3456096,3331,3459427
R647,3460011,918,3460929
D734,3459427,12243,3471670
324,3471670,28708,3500378
D819,3500380,1994,3502374
326,3502374,16227,3518601
327,3518603,1086,3519689
328,3520914,8842,3529756
329,3529756,13757,3543513
330,3543513,1143,3544656
D728,3544658,6572,3551230
331,3551241,3495,3554736
332,3554738,1200,3555938
333,3556682,8613,3565295
334,3565295,1102,3566397
D853,3598645,4559,3603204
TSP,3599375,2301,3601676
335,3603204,12180,3615384
D336,3615384,5236,3620620
D337,3620620,6376,3626996
338,3627824,1452,3629276
D339,3629276,6186,3635462
340,3636429,70786,3707215
D896,3708245,548,3708793
TSP,3708280,2967,3711247
TSP,3711935,279,3712214
D476,3712285,2797,3715082
IN,3712488,1014,3713502
D253,3717206,1750,3718956
TSP,3718647,1680,3720327
D247,3718956,119,3719075
D254,3719075,1241,3720316
D474,3720316,152,3720468
D929,3720468,1933,3722401
D981,3722405,1379,3723784
D733,3723794,11017,3734811
TSP,3723921,3015,3726936
R375,3724795,2089,3726884
D874,3734811,1692,3736503
D808,3736836,4167,3741003
D833,3741003,4407,3745410
D892,3745410,1104,3746514
D882,3747436,282,3747718
D344,3747827,92,3747919
TSP,3747959,311,3748270
D946,3747981,2194,3750175
D346,3750175,4163,3754338
D794,3754338,763,3755101
D723,3755103,29075,3784178
D752,3784178,2190,3786368
D724,3786368,18959,3805327
D725,3805327,9135,3814462
D782,3815160,1137,3816297
D780,3816297,1351,3817648
D812,3817648,1330,3818978
D773,3818994,1865,3820859
D800,3820859,1501,3822360
347,3822374,56426,3878800
348,3878800,6110,3884910
D349,3884910,12167,3897077
D350,3897077,7196,3904273
D351,3904959,16950,3921909
D352,3921909,16477,3938386
D353,3938386,13159,3951545
D354,3951545,7373,3958918
D355,3958918,1845,3960763
D356,3960763,6455,3967218
D357,3967218,18362,3985580
D358,3985580,1875,3987455
D359,3987455,6177,3993632
D360,3993634,1183,3994817
D361,3994817,5626,4000443
D362,4000443,13432,4013875
D363,4013875,10664,4024539
D364,4024539,1299,4025838
D365,4025838,6070,4031908
D366,4031908,5650,4037558
D367,4037558,1956,4039514
D368,4039514,1845,4041359
D369,4041359,16919,4058278
D370,4058278,15145,4073423
D498,4073423,136,4073559
D388,4073559,909,4074468
D914,4077217,304,4077521
D499,4079743,158,4079901
D500,4079973,3657,4083630
D787,4083764,12354,4096118
D392,4098467,1215,4099682
D507,4099682,1519,4101201
D393,4102069,1348,4103417
D842,4104083,3338,4107421
D394,4107421,161,4107582
D395,4107582,330,4107912
D396,4109336,1985,4111321
D397,4111321,2782,4114103
D947,4114103,849,4114952
D399,4115069,1270,4116339
D400,4117952,2980,4120932
D401,4120932,1048,4121980
D402,4122911,158,4123069
D403,4124183,1532,4125715
IN,4124467,1218,4125685
D371,4125715,26040,4151755
D966,4151755,1402,4153157
D442,4153157,226,4153383
D372,4153564,6457,4160021
D373,4160175,3377,4163552
D374,4163552,9219,4172771
D375,4173581,2371,4175952
D376,4176654,15106,4191760
D377,4191811,2595,4194406
D378,4194406,3171,4197577
379,4197578,32351,4229929
380,4229929,2909,4232838
381,4232838,15987,4248825
383,4248947,8403,4257350
384,4257350,1170,4258520
385,4258520,44651,4303171
386,4303171,2430,4305601
387,4305601,13389,4318990
R456,4319167,60,4319227
404,4319227,9962,4329189
405,4329189,2610,4331799
406,4331799,36084,4367883
R754,4331799,,4331799
407,4367883,28324,4396207
408,4396207,2059,4398266
D409,4398266,23715,4421981
410,4421981,17145,4439126
411,4439724,24665,4464389
414,4464389,15407,4479796
415,4479796,10556,4490352
416,4490352,30560,4520912
417,4521406,18414,4539820
418,4539820,8077,4547897
D757,4548236,5620,4553856
D911,4553856,1929,4555785
R736,4552859,910,4553769
D816,4556324,2201,4558525
D748,4560633,10974,4571607
TSP,4562641,186,4562827
D821,4571607,4397,4576004
D876,4576009,2641,4578650
TSP,4579015,558,4579573
D827,4579960,2469,4582429
D879,4582429,1202,4583631
D216,4583631,415,4584046
D795,4585780,2152,4587932
D803,4587932,3591,4591523
D936,4592237,153,4592390
D845,4593345,1537,4594882
IN,4593507,1200,4594707
419,4594890,11482,4606372
420,4606372,1367,4607739
421,4607739,18795,4626534
422,4626534,2436,4628970
423,4628970,9074,4638044
424,4638932,3621,4642553
425,4642553,10044,4652597
IN,4645119,1293,4646412
426,4652597,13815,4666412
427,4667252,1496,4668748
440,4668776,2419,4671195
441,4671223,3241,4674464
D985,4674642,1538,4676180
TSP,4676282,336,4676618
TSP,4676614,336,4676950
TSP,4677013,1512,4678525
D902,4678549,3294,4681843
443,4682961,2131,4685092
444,4685092,2624,4687716
445,4687716,11437,4699153
D446,4699912,1566,4701478
447,4701478,1751,4703229
448,4703229,15697,4718926
449,4718926,23145,4742071
450,4742071,8097,4750168
451,4750168,7467,4757635
428,4757728,8018,4765746
429,4765746,7230,4772976
430,4772976,10462,4783438
431,4783438,1434,4784872
432,4784872,1275,4786147
433,4786147,52261,4838408
434,4838408,17689,4856097
D435,4856097,1690,4857787
436,4860583,5544,4866127
437,4866127,1393,4867520
438,4867521,14011,4881532
439,4881532,12759,4894291
452,4894291,24323,4918614
461,4918614,2352,4920966
462,4920966,1236,4922202
463,4922202,13937,4936139
464,4936139,14116,4950255
465,4950255,4573,4954828
466,4954828,4398,4959226
467,4959226,5277,4964503
468,4965310,2704,4968014
470,4968088,10401,4978489
D471,4978489,1479,4979968
472,4979968,22703,5002671
473,5002671,15027,5017698
477,5017698,1577,5019275
478,5019767,27222,5046989
TSP,5046335,534,5046869
D696,5048787,1214,5050001
D846,5050849,1415,5052264
TSP,5053844,828,5054672
D719,5054319,607,5054926
TSP,5054698,309,5055007
D343,5054929,142,5055071
482,5055073,6576,5061649
483,5061649,1335,5062984
484,5062984,10486,5073470
D485,5073470,1269,5074739
486,5074739,2450,5077189
487,5078179,14261,5092440
488,5092440,4141,5096581
489,5096581,1158,5097739
490,5097739,6107,5103846
491,5103846,10912,5114758
493,5115004,39027,5154031
494,5154031,21554,5175585
495,5175586,2544,5178130
496,5178131,2037,5180168
497,5180168,20634,5200802
R808,5200860,63,5200923
512,5200859,18775,5219634
513,5219634,3252,5222886
514,5222886,2869,5225755
515,5225755,2376,5228131
R5,5228447,386,5228833
TSP,5228468,843,5229311
D345,5228641,1020,5229661
TSP,5229343,264,5229607
D818,5229675,3280,5232955
TSP,5232371,288,5232659
D530,5233707,1395,5235102
D683,5235167,880,5236047
TSP,5235169,309,5235478
TSP,5235504,828,5236332
r354,5237098,45,5237143
537,5237094,15798,5252892
538,5252892,15088,5267980
539,5267980,27418,5295398
540,5295398,2389,5297787
541,5297787,4012,5301799
542,5302316,9055,5311371
543,5311371,26691,5338062
544,5338062,4080,5342142
545,5342142,48492,5390634
D761,5390634,381,5391015
D266,5391032,1020,5392052
TSP,5391086,264,5391350
TSP,5391382,843,5392225
D265,5392052,88,5392140
D988,5392254,1527,5393781
546,5393823,1263,5395086
547,5395923,3347,5399270
TSP,5399512,309,5399821
TSP,5399847,828,5400675
D730,5400684,5420,5406104
D759,5406104,8201,5414305
D750,5414305,6888,5421193
R532,5421312,67,5421379
D802,5421452,1761,5423213
D565,5423213,3690,5426903
566,5426903,67442,5494345
567,5497190,27485,5524675
568,5525441,1084,5526525
R1165,5525441,,5525441
569,5526525,1546,5528071
D238,5528073,4927,5533000
IN,5528312,1929,5530241
D236,5533385,8069,5541454
IN,5537573,528,5538101
D864,5541454,2185,5543639
D978,5543639,1495,5545134
D231,5545138,1447,5546585
D1018,5549920,1017,5550937
D980,5550937,1459,5552396
D228,5552396,3721,5556117
D888,5560481,3923,5564404
D1013,5564405,1223,5565628
D1009,5565628,1247,5566875
D987,5566875,2284,5569159
D918,5569299,4322,5573621
D910,5573624,1838,5575462
TSP,5578653,2916,5581569
TSP,5581693,2754,5584447
D529,5581713,1170,5582883
D259,5584312,1018,5585330
D250,5585331,97,5585428
D252,5585428,1255,5586683
IN,5585534,1014,5586548
D248,5586691,639,5587330
R735,5589624,867,5590491
D255,5590824,1032,5591856
TSP,5590885,765,5591650
D258,5591859,4348,5596207
D837,5598820,3547,5602367
D972,5603399,541,5603940
D745,5606193,4334,5610527
D796,5610527,1724,5612251
D870,5616325,1200,5617525
570,5617526,27016,5644542
D571,5644837,1174,5646011
D572,5646632,4146,5650778
R496,5649776,881,5650657
573,5651802,1048,5652850
D574,5652851,1304,5654155
575,5654163,10317,5664480
576,5664480,66,5664546
577,5664546,9740,5674286
578,5674428,6658,5681086
R6,5681548,947,5682495
579,5681548,1927,5683475
580,5683475,15060,5698535
581,5698601,2163,5700764
582,5700764,1657,5702421
583,5702421,2169,5704590
584,5704590,20959,5725549
585,5725549,4021,5729570
586,5729570,341,5729911
587,5730091,2630,5732721
588,5732721,1679,5734400
589,5734400,1551,5735951
590,5736404,9719,5746123
591,5746123,3503,5749626
592,5749626,29477,5779103
593,5779708,4829,5784537
594,5784543,1353,5785896
595,5785896,9615,5795511
596,5795511,6353,5801864
597,5801864,59155,5861019
598,5861020,3214,5864234
599,5864234,1103,5865337
600,5865337,73925,5939262
IN,5882787,1116,5883903
601,5939262,8169,5947431
602,5947431,1613,5949044
603,5949139,1598,5950737
604,5950737,25241,5975978
605,5975978,8936,5984914
606,5984914,2165,5987079
607,5987079,1731,5988810
608,5988811,9055,5997866
609,5997866,2012,5999878
610,5999878,4430,6004308
R353,6004308,45,6004353
D731,6004308,7213,6011521
D751,6011598,2774,6014372
D760,6019418,229,6019647
IN,6020911,549,6021460
D755,6021515,2869,6024384
D740,6025189,4091,6029280
R1000,6029341,185,6029526
D726,6030734,12492,6043226
R338,6048680,2431,6051111
D521,6052579,2831,6055410
D522,6055410,2427,6057837
R790,6055410,,6055410
D523,6059365,1368,6060733
D524,6060733,1911,6062644
D525,6062680,5107,6067787
D979,6071404,1519,6072923
D531,6073315,1414,6074729
D532,6074729,1378,6076107
D533,6076450,1358,6077808
D534,6077841,1255,6079096
D1006,6079096,1339,6080435
D1011,6080627,1230,6081857
TSP,6080688,1130,6081818
D536,6081928,1158,6083086
R1148,6081928,,6081928
TSP,6084180,336,6084516
TSP,6084512,336,6084848
TSP,6084911,1512,6086423
D976,6094783,2082,6096865
R1148,6094783,,6094783
D920,6099639,813,6100452
D736,6100452,4619,6105071
IN,6106292,549,6106841
TSP,6126476,975,6127451
D518,6128348,7159,6135507
R338,6135352,2430,6137782
D519,6135507,1004,6136511
D520,6136858,933,6137791
D526,6153909,3598,6157507
D884,6157507,3967,6161474
D970,6168495,1190,6169685
D897,6169685,2455,6172140
R353,6172208,45,6172253
611,6172205,49265,6221470
612,6221470,14003,6235473
613,6235473,22497,6257970
D614,6257970,15234,6273204
615,6273204,3113,6276317
616,6277282,4422,6281704
TSP,6282213,369,6282582
TSP,6282629,438,6283067
TSP,6301717,1623,6303340
TSP,6303332,1503,6304835
617,6309466,13940,6323406
621,6323406,24876,6348282
622,6349133,5326,6354459
IN,6352954,1188,6354142
D1008,6362902,2079,6364981
D697,6371898,6459,6378357
TSP,6373720,2967,6376687
D695,6378357,1216,6379573
D694,6379573,577,6380150
D528,6380150,1484,6381634
TSP,6380150,1329,6381479
D527,6381634,433,6382067
D872,6382067,3001,6385068
D257,6387247,924,6388171
623,6389899,279,6390178
R618,6389899,,6389899
D564,6390180,2707,6392887
IN,6390698,1002,6391700
D798,6393064,1995,6395059
D777,6395059,2347,6397406
D878,6398144,1244,6399388
R618,6398144,,6398144
624,6399388,2707,6402095
625,6402095,5725,6407820
626,6407820,12393,6420213
627,6420213,2894,6423107
628,6423112,2806,6425918
629,6426099,7192,6433291
630,6433291,10089,6443380
631,6443382,4675,6448057
632,6448057,13903,6461960
633,6462843,5544,6468387
634,6468387,1404,6469791
635,6469791,12498,6482289
636,6482289,59289,6541578
637,6541578,3091,6544669
D638,6544669,773,6545442
D639,6545442,60,6545502
R1033,6545506,,6545506
640,6545502,15486,6560988
641,6560990,2045,6563035
642,6563036,10343,6573379
643,6573379,20397,6593776
644,6593776,1630,6595406
645,6595406,2209,6597615
646,6597615,1776,6599391
647,6600472,28455,6628927
648,6628927,17542,6646469
649,6647042,9517,6656559
650,6656559,55842,6712401
651,6712401,30604,6743005
652,6743005,15581,6758586
653,6758587,1948,6760535
654,6760535,35846,6796381
655,6796456,1580,6798036
656,6798120,31991,6830111
657,6830111,14848,6844959
658,6844959,2220,6847179
659,6847186,2282,6849468
660,6849468,5076,6854544
661,6854544,20460,6875004
662,6875004,9791,6884795
663,6884795,66690,6951485
664,6951485,4589,6956074
673,6956074,11406,6967480
R436,6967459,45,6967504
680,6967480,18113,6985593
681,6985593,8325,6993918
682,6993918,7912,7001830
684,7001831,13466,7015297
685,7015297,29242,7044539
686,7044539,2751,7047290
687,7047290,22773,7070063
688,7070063,1917,7071980
689,7073689,9548,7083237
D762,7083237,5756,7088993
D690,7089010,920,7089930
691,7089930,1759,7091689
692,7091689,15261,7106950
693,7107862,4180,7112042
698,7112042,1940,7113982
D771,7113982,1676,7115658
D763,7120227,16974,7137201
D973,7137201,2010,7139211
D829,7140230,7676,7147906
IN,7148896,1509,7150405
D767,7150511,8029,7158540
699,7158540,3747,7162287
700,7162287,81230,7243517
701,7243793,2527,7246320
702,7246941,24986,7271927
703,7271928,1155,7273083
704,7273084,16284,7289368
705,7289368,1290,7290658
706,7290658,19591,7310249
707,7310741,30350,7341091
708,7341094,1117,7342211
709,7342219,8880,7351099
710,7351099,20507,7371606
711,7371606,24754,7396360
712,7396360,10696,7407056
713,7407056,18015,7425071
714,7425885,15537,7441422
715,7441422,2025,7443447
716,7443447,1192,7444639
717,7445828,2465,7448293
TSP,7448804,369,7449173
TSP,7449220,438,7449658
TSP,7468308,1623,7469931
TSP,7469923,1503,7471426
720,7476395,2707,7479102
721,7479612,14075,7493687
722,7493687,3907,7497594
