s14,14_Loc,14_length,14_end
93,917682,4781,922463
D94,922463,1997,924460
95,925429,17556,942985
96,943732,3679,947411
97,947913,2557,950470
D98,950470,1605,952075
99,952075,15703,967778
100,967778,20058,987836
101,987836,13205,1001041
102,1001041,1585,1002626
103,1002626,9037,1011663
104,1011663,1678,1013341
105,1013971,14442,1028413
106,1028415,1144,1029559
107,1029560,7020,1036580
108,1036891,17878,1054769
109,1054769,2388,1057157
110,1057157,10977,1068134
111,1068134,382,1068516
112,1068516,2073,1070589
113,1070589,61,1070650
114,1070650,7266,1077916
115,1078496,1351,1079847
116,1079847,47479,1127326
117,1127326,3310,1130636
118,1130636,4164,1134800
119,1134800,26768,1161568
120,1161568,17098,1178666
D121,1178776,2302,1181078
122,1181081,8462,1189543
123,1189543,2208,1191751
124,1192236,12833,1205069
125,1205069,6515,1211584
126,1211584,15345,1226929
127,1226929,1537,1228466
R846,1228713,94,1228807
128,1228788,56089,1284877
129,1284878,21386,1306264
130,1306264,21536,1327800
136,1327800,10252,1338052
137,1338052,1716,1339768
138,1339768,9738,1349506
139,1349506,5005,1354511
140,1354513,1674,1356187
141,1356189,22804,1378993
142,1378993,1143,1380136
143,1380136,2638,1382774
144,1382775,8489,1391264
145,1391264,3078,1394342
146,1394342,12475,1406817
147,1406817,19196,1426013
148,1426014,1063,1427077
149,1427077,9455,1436532
150,1437861,5065,1442926
151,1442926,13027,1455953
152,1455953,34901,1490854
153,1490854,10166,1501020
154,1501020,5153,1506173
155,1506173,11787,1517960
156,1517960,49803,1567763
157,1567764,3162,1570926
158,1570927,2058,1572985
159,1573180,6550,1579730
160,1579730,27541,1607271
161,1607358,1342,1608700
162,1608702,3439,1612141
163,1612141,30530,1642671
164,1642671,8064,1650735
165,1650735,15103,1665838
166,1666825,38776,1705601
171,1705601,7886,1713487
172,1713487,1158,1714645
173,1715309,15165,1730474
174,1730474,1716,1732190
175,1732190,3725,1735915
176,1735915,58643,1794558
177,1794558,10729,1805287
178,1805287,36405,1841692
179,1842004,1270,1843274
180,1843274,27838,1871112
181,1871112,14043,1885155
182,1885155,11041,1896196
183,1896196,28158,1924354
184,1924354,1161,1925515
185,1925515,8591,1934106
186,1934106,1077,1935183
187,1935183,11752,1946935
188,1946969,36397,1983366
189,1983886,14411,1998297
190,1998949,11029,2009978
191,2010368,8942,2019310
192,2019310,1405,2020715
193,2020716,35612,2056328
D805,2056383,1505,2057888
D194,2057888,1126,2059014
195,2059014,2845,2061859
196,2061859,5469,2067328
197,2068319,29289,2097608
198,2097608,9333,2106941
199,2106941,43672,2150613
200,2150613,17441,2168054
201,2168054,1245,2169299
202,2169300,7042,2176342
203,2176342,5783,2182125
204,2182129,5253,2187382
205,2187382,1053,2188435
206,2188435,5514,2193949
207,2193950,1014,2194964
208,2194965,12281,2207246
209,2207865,6115,2213980
210,2213980,6480,2220460
211,2221053,52125,2273178
212,2273178,42709,2315887
213,2316780,2356,2319136
D240,2319304,2007,2321311
D241,2321311,4928,2326239
242,2326239,18965,2345204
r883,2345188,,2345188
D243,2345207,729,2345936
244,2345936,12933,2358869
245,2358869,8995,2367864
246,2367864,18312,2386176
261,2386176,8634,2394810
262,2394811,2379,2397190
TSP,2406451,369,2406820
TSP,2406852,307,2407159
D729,2426332,380,2426712
267,2434478,10223,2444701
268,2444746,34364,2479110
269,2479110,8248,2487358
270,2487358,15139,2502497
271,2502497,9616,2512113
272,2512114,1179,2513293
273,2513293,12256,2525549
274,2525741,39438,2565179
275,2565179,2415,2567594
276,2567595,3390,2570985
277,2570985,1398,2572383
278,2572384,4398,2576782
D279,2576782,11141,2587923
280,2587923,2089,2590012
D281,2590938,2652,2593590
282,2593590,8032,2601622
D283,2601622,1954,2603576
D284,2603595,1010,2604605
285,2604605,2520,2607125
286,2607611,1424,2609035
287,2609035,11133,2620168
R396,2620153,81,2620234
D288,2620168,1004,2621172
289,2621172,19648,2640820
290,2640822,1128,2641950
291,2641952,20050,2662002
292,2662002,2270,2664272
293,2664272,1350,2665622
294,2665622,35826,2701448
295,2701876,10104,2711980
296,2711980,7754,2719734
297,2719734,12148,2731882
298,2731882,15361,2747243
D299,2747243,12481,2759724
D300,2759724,3465,2763189
D963,2763784,799,2764583
D899,2764985,1421,2766406
D302,2766600,678,2767278
D667,2769174,2304,2771478
R4,2771476,198,2771674
D666,2771818,1452,2773270
D855,2773447,1197,2774644
307,2774740,16888,2791628
308,2791628,19424,2811052
309,2811052,13029,2824081
310,2824081,2099,2826180
311,2827224,2620,2829844
312,2829959,12858,2842817
313,2842817,2656,2845473
D314,2845475,1936,2847411
D315,2847411,1169,2848580
D316,2848580,2201,2850781
D317,2850781,1296,2852077
D318,2853159,5948,2859107
319,2859107,3421,2862528
D320,2862565,1146,2863711
D321,2863711,335,2864046
D322,2864046,4752,2868798
D323,2868798,7954,2876752
324,2876752,30639,2907391
D819,2907391,1113,2908504
326,2908504,16227,2924731
327,2924733,1086,2925819
328,2927043,8842,2935885
329,2935885,13741,2949626
330,2949626,1143,2950769
331,2950918,3495,2954413
332,2954415,1188,2955603
333,2956347,8680,2965027
334,2965027,1629,2966656
335,2967003,12182,2979185
D336,2979185,5235,2984420
D337,2984420,6379,2990799
338,2991612,1452,2993064
D339,2993064,3313,2996377
340,2997344,70757,3068101
D341,3069869,1851,3071720
D873,3071770,1503,3073273
D346,3073273,4425,3077698
D794,3077698,763,3078461
D723,3078463,29048,3107511
D752,3107511,2190,3109701
D724,3109701,18972,3128673
D725,3128673,8968,3137641
D782,3137822,1137,3138959
D780,3138959,761,3139720
D773,3139790,449,3140239
347,3140324,56290,3196614
348,3196614,6110,3202724
D349,3202724,12167,3214891
D350,3214891,7195,3222086
D351,3223027,10243,3233270
D352,3233270,16477,3249747
D353,3249747,13166,3262913
D354,3262913,7373,3270286
D355,3270286,1860,3272146
D356,3272146,6435,3278581
D357,3278581,18480,3297061
D358,3297061,1875,3298936
D359,3298936,6176,3305112
D360,3305114,1183,3306297
D361,3306297,5626,3311923
D362,3311923,12669,3324592
D363,3324592,10663,3335255
D364,3335255,1299,3336554
D365,3336554,6071,3342625
D366,3342625,5639,3348264
D367,3348264,1956,3350220
D368,3350220,1845,3352065
D369,3352065,16923,3368988
D370,3368988,14983,3383971
D498,3383971,136,3384107
D388,3384107,647,3384754
D499,3386437,117,3386554
D500,3386626,2622,3389248
D501,3390711,375,3391086
D503,3395736,1113,3396849
D392,3408272,84,3408356
D396,3419909,73,3419982
D397,3423883,1931,3425814
D947,3425814,1151,3426965
D399,3427088,196,3427284
D400,3428311,1745,3430056
D975,3430336,840,3431176
D401,3431176,1545,3432721
D1022,3432893,1099,3433992
D403,3434324,2443,3436767
IN,3435519,1218,3436737
D371,3436767,26048,3462815
D372,3466199,6452,3472651
D373,3472742,3377,3476119
D374,3476119,9222,3485341
D375,3486151,2371,3488522
D376,3489224,16400,3505624
D377,3505730,2595,3508325
D378,3508325,3159,3511484
379,3511485,35062,3546547
380,3546547,2906,3549453
381,3549453,15999,3565452
D382,3565455,1630,3567085
383,3567085,8400,3575485
384,3575485,1170,3576655
385,3576655,44646,3621301
386,3621301,2430,3623731
387,3623731,13381,3637112
r456,3637289,60,3637349
404,3637349,9963,3647312
405,3647312,2610,3649922
406,3649922,36084,3686006
R754,3649922,,3649922
407,3686006,28190,3714196
408,3714196,2059,3716255
D409,3716255,23718,3739973
410,3739973,17151,3757124
411,3757722,24670,3782392
414,3782392,15428,3797820
415,3797820,10555,3808375
416,3808375,30560,3838935
417,3839428,18427,3857855
418,3857855,8077,3865932
419,3865940,11477,3877417
420,3877417,1367,3878784
421,3878784,18798,3897582
422,3897582,2436,3900018
423,3900018,9075,3909093
424,3909981,3663,3913644
425,3913644,2348,3915992
426,3915992,13696,3929688
427,3930528,1380,3931908
428,3931908,8018,3939926
429,3939926,7230,3947156
430,3947156,10492,3957648
431,3957648,1434,3959082
432,3959082,1275,3960357
433,3960357,52259,4012616
434,4012616,17689,4030305
D435,4030305,1690,4031995
436,4034791,5543,4040334
437,4040334,1393,4041727
438,4041728,14011,4055739
439,4055739,33529,4089268
D906,4089560,1032,4090592
440,4090597,2411,4093008
441,4093030,3241,4096271
D442,4096451,166,4096617
D771,4096617,1895,4098512
443,4099629,2131,4101760
444,4101760,2626,4104386
445,4104387,11520,4115907
D446,4116666,1566,4118232
447,4118232,1751,4119983
448,4119983,15737,4135720
449,4135720,23140,4158860
450,4158860,8098,4166958
451,4166958,7450,4174408
452,4174408,24326,4198734
461,4198734,2352,4201086
462,4201086,1432,4202518
463,4202518,13937,4216455
464,4216455,14116,4230571
465,4230571,4573,4235144
466,4235144,6726,4241870
467,4241870,5276,4247146
468,4247953,2705,4250658
D469,4250680,5242,4255922
470,4255922,8954,4264876
D471,4264876,1479,4266355
472,4266355,19193,4285548
473,4285548,15027,4300575
477,4300575,1577,4302152
478,4302644,27222,4329866
D480,4330902,167,4331069
D481,4332029,2092,4334121
482,4334892,6518,4341410
483,4341410,1335,4342745
484,4342745,10486,4353231
D485,4353231,1269,4354500
486,4354500,2450,4356950
487,4357940,14258,4372198
488,4372198,4140,4376338
489,4376338,1158,4377496
490,4377496,6108,4383604
491,4383604,10964,4394568
D492,4394673,4565,4399238
493,4399238,38055,4437293
494,4437293,21554,4458847
495,4458848,2544,4461392
496,4461393,2038,4463431
497,4463431,20641,4484072
R808,4484126,63,4484189
512,4484125,18776,4502901
513,4502901,3252,4506153
514,4506153,2881,4509034
515,4509034,2511,4511545
D516,4511545,3125,4514670
TSP,4514317,462,4514779
D517,4514670,279,4514949
r354,4515128,45,4515173
537,4515123,15810,4530933
538,4530933,15112,4546045
539,4546045,27419,4573464
540,4573464,2390,4575854
541,4575854,4012,4579866
542,4580383,9055,4589438
543,4589438,26645,4616083
544,4616083,4028,4620111
545,4620111,48502,4668613
546,4668613,1263,4669876
547,4670713,3347,4674060
D548,4674060,1071,4675131
D826,4675216,2016,4677232
D894,4677232,1830,4679062
D738,4681323,13052,4694375
D905,4694375,1233,4695608
D553,4695608,1324,4696932
D807,4697179,87,4697266
D554,4697277,1042,4698319
D915,4697286,816,4698102
D555,4698320,4210,4702530
D558,4705628,942,4706570
D560,4708397,2228,4710625
D561,4710625,2069,4712694
D562,4712698,1575,4714273
IN,4713206,1194,4714400
IN,4714517,1901,4716418
R532,4724602,67,4724669
D940,4724671,857,4725528
IN,4725461,1020,4726481
D563,4725528,808,4726336
D565,4726883,1191,4728074
566,4728074,68054,4796128
567,4796128,27480,4823608
568,4824374,1084,4825458
R1165,4824374,,4824374
569,4825458,1546,4827004
D1028,4827006,1371,4828377
IN,4827240,1848,4829088
D227,4830140,1854,4831994
D229,4841818,1245,4843063
D230,4843063,155,4843218
D237,4843740,573,4844313
D222,4852068,998,4853066
D1014,4880745,1594,4882339
D225,4889670,1285,4890955
570,4894993,27073,4922066
D817,4922361,1172,4923533
D739,4924141,4173,4928314
573,4929299,2338,4931637
D822,4931637,1125,4932762
575,4932770,10314,4943084
576,4943084,66,4943150
577,4943150,9741,4952891
578,4953033,6658,4959691
R6,4960153,947,4961100
579,4960153,1927,4962080
580,4962080,15059,4977139
581,4977205,2166,4979371
582,4979371,1657,4981028
583,4981028,2176,4983204
584,4983204,20948,5004152
585,5004152,4021,5008173
586,5008173,341,5008514
587,5008694,2630,5011324
588,5011324,1679,5013003
589,5013003,1551,5014554
590,5015007,9263,5024270
591,5024270,3503,5027773
592,5027773,29476,5057249
593,5057854,4829,5062683
594,5062689,1353,5064042
595,5064042,9615,5073657
596,5073657,6355,5080012
597,5080012,59147,5139159
598,5139160,3215,5142375
599,5142375,1103,5143478
600,5143478,44337,5187815
601,5187815,8169,5195984
602,5195984,1613,5197597
603,5197692,1598,5199290
604,5199290,25320,5224610
605,5224610,8935,5233545
606,5233545,2163,5235708
607,5235708,1731,5237439
608,5237440,9055,5246495
609,5246495,2012,5248507
610,5248507,4486,5252993
r353,5252993,45,5253038
D731,5252993,6662,5259655
D751,5259655,2733,5262388
D736,5262388,4966,5267354
D760,5267354,1383,5268737
IN,5268208,534,5268742
D755,5269136,2800,5271936
D740,5273532,3909,5277441
R1000,5277502,185,5277687
D726,5278372,12961,5291333
D518,5291426,5444,5296870
R338,5296718,2427,5299145
D519,5296870,1004,5297874
D520,5298221,929,5299150
D833,5307373,92,5307465
D535,5307781,99,5307880
D808,5307880,1608,5309488
IN,5308148,435,5308583
D528,5309768,2918,5312686
D521,5312686,2875,5315561
D522,5315561,2427,5317988
D524,5320410,229,5320639
D525,5320675,5097,5325772
D526,5325772,3496,5329268
R1012,5329906,285,5330191
D531,5329956,1414,5331370
D532,5331370,1378,5332748
D533,5333097,1358,5334455
D534,5334488,1225,5335713
D536,5337346,1158,5338504
r353,5340981,45,5341026
611,5340979,49258,5390237
612,5390237,14003,5404240
613,5404240,22496,5426736
D614,5426736,17649,5444385
615,5444385,3116,5447501
616,5448466,4422,5452888
617,5452888,13901,5466789
621,5466789,24865,5491654
622,5492505,3600,5496105
623,5496105,269,5496374
R618,5496105,,5496105
D564,5496376,2730,5499106
D798,5499283,1995,5501278
D777,5501278,2344,5503622
D878,5504360,501,5504861
R618,5504360,,5504360
624,5507868,1009,5508877
625,5508877,5725,5514602
626,5514602,12393,5526995
627,5526995,2894,5529889
628,5529894,2807,5532701
629,5532883,7191,5540074
630,5540074,10089,5550163
631,5550165,4675,5554840
632,5554840,13905,5568745
633,5569628,5543,5575171
634,5575171,1404,5576575
635,5576575,12505,5589080
636,5589080,59361,5648441
637,5648441,3091,5651532
D638,5651532,773,5652305
D639,5652305,60,5652365
R1033,5652369,,5652369
640,5652365,15486,5667851
641,5667853,2045,5669898
642,5669899,10343,5680242
643,5680242,20397,5700639
644,5700639,1630,5702269
645,5702269,2209,5704478
646,5704478,1776,5706254
647,5707335,29222,5736557
648,5736557,17612,5754169
649,5754742,9517,5764259
650,5764259,55844,5820103
651,5820103,30610,5850713
652,5850713,15582,5866295
653,5866296,1948,5868244
654,5868244,35846,5904090
655,5904165,1580,5905745
656,5905829,31992,5937821
657,5937821,14819,5952640
658,5952640,2220,5954860
659,5954867,2281,5957148
660,5957148,5076,5962224
661,5962224,20426,5982650
662,5982650,9793,5992443
663,5992443,66834,6059277
664,6059277,4589,6063866
673,6063866,11571,6075437
R436,6075251,45,6075296
D674,6075993,10337,6086330
D675,6088266,3897,6092163
D676,6092635,7694,6100329
D677,6101824,7823,6109647
D678,6110289,1580,6111869
IN,6110718,1149,6111867
D679,6113059,154,6113213
R436,6113169,45,6113214
D265,6113214,3823,6117037
IN,6113377,1321,6114698
IN,6115627,981,6116608
TSP,6116864,1139,6118003
D266,6117037,1020,6118057
680,6125401,18380,6143781
681,6143781,8327,6152108
682,6152108,7911,6160019
684,6160020,13470,6173490
685,6173490,29252,6202742
686,6202742,2751,6205493
687,6205493,22772,6228265
688,6228265,1917,6230182
689,6232092,9576,6241668
D690,6241668,5661,6247329
691,6247329,1759,6249088
692,6249088,15247,6264335
693,6265247,4193,6269440
698,6269440,799,6270239
699,6270239,3747,6273986
700,6273986,80979,6354965
701,6355208,2561,6357769
702,6358390,24987,6383377
703,6383378,1155,6384533
704,6384534,16285,6400819
705,6400819,1290,6402109
706,6402109,19592,6421701
707,6422193,30348,6452541
708,6452544,1117,6453661
709,6453669,8886,6462555
710,6462555,20505,6483060
711,6483060,24965,6508025
712,6508025,10696,6518721
713,6518721,16799,6535520
714,6536331,15530,6551861
715,6551861,2025,6553886
716,6553886,1192,6555078
717,6556267,2467,6558734
720,6558734,2715,6561449
721,6561959,14063,6576022
722,6576022,3918,6579940
R316,2859107,,2859107
